#{"t_start": 1767728456.709603, "env_id": null}
r,l,t
-1009.775331,49,3.490084
-1008.380374,33,3.495799
-1007.586083,45,3.503062
-909.448806,68,3.513888
-1011.41128,55,3.522608
-1007.464741,38,3.528808
-1010.541482,55,3.53812
-906.050442,53,3.546707
-1006.832325,42,3.553388
-1007.582583,35,3.559238
-1009.213616,39,3.565544
-1006.855538,38,3.571846
-1009.443168,38,3.578292
-907.02247,42,3.585021
-1009.293679,41,4.069692
-1015.699611,65,4.080109
-1007.541765,32,4.085218
-906.515145,42,4.092142
-1013.213819,59,4.101413
-808.242056,49,4.108919
-1006.859172,33,4.114062
-1006.180865,56,4.123142
-1007.328026,37,4.129086
-1009.825902,33,4.13448
-1011.791946,43,4.141536
-1011.526426,48,4.148953
-1009.266469,45,4.155953
-1007.389989,32,4.161272
-914.459893,71,4.172576
-1007.544753,36,4.178456
-1006.312019,40,4.185051
-1007.569271,49,4.19283
-1006.755304,40,4.199363
-905.758275,47,4.20698
-914.822046,50,4.215029
-1004.849481,35,4.22069
-1008.07455,46,4.227863
-1008.139213,30,4.232613
-1017.198539,46,4.239914
-1008.410729,39,4.246046
-907.845865,61,4.255576
-908.484011,60,4.265166
-1020.518087,72,4.276405
-1009.783335,40,4.282711
-1016.246504,75,4.294191
-1007.515361,41,4.300436
-1015.483966,64,4.310579
-905.313365,35,4.316224
-1005.595583,31,4.321216
-1008.998066,34,4.326673
-1006.617875,42,4.333266
-1014.851582,45,4.340325
-1007.522545,29,4.345132
-1008.73557,53,4.353484
-1007.077597,35,4.359039
-1010.861564,40,4.365283
-909.006702,39,4.371378
-1010.143363,44,4.378169
-1008.711482,33,4.38326
-1011.657829,43,4.390125
-1005.700792,39,4.883105
-1006.209239,29,4.889378
-807.982396,53,4.897828
-1008.65353,48,4.906133
-1007.355166,31,4.911452
-1007.819724,41,4.918103
-1007.788792,39,4.924454
-1006.616805,35,4.930414
-1006.57957,40,4.936839
-908.060738,40,4.943297
-908.925406,36,4.949101
-1007.355753,38,4.955676
-1006.036406,35,4.96158
-1015.911663,51,4.969827
-1005.426752,47,4.977338
-1013.481824,64,4.987417
-807.136124,37,4.993389
-1009.976167,36,4.999144
-1007.837244,33,5.004727
-1016.043622,62,5.014537
-1019.370123,87,5.02849
-906.897212,35,5.034195
-806.109235,37,5.040159
-1006.400311,30,5.044937
-1009.973807,47,5.052353
-1008.009609,37,5.058707
-1005.56951,43,5.065724
-1009.286644,48,5.073417
-1008.772656,41,5.080017
-906.434409,39,5.086225
-1007.33416,37,5.092109
-1008.82876,48,5.099653
-908.956661,47,5.107035
-1007.904975,48,5.114796
-1006.748959,44,5.121731
-1006.818306,37,5.127573
-1007.646657,36,5.133451
-913.75912,64,5.143395
-1007.746425,37,5.149339
-1007.576608,43,5.156006
-909.128421,40,5.162188
-1006.609778,40,5.16843
-815.695234,76,5.180171
-907.845884,40,5.186755
-1011.34008,40,5.193007
-1008.178241,45,5.199916
-1009.80321,62,5.209431
-910.531592,47,5.635477
-821.50559,85,5.648927
-1008.599927,35,5.654511
-1022.510986,86,5.667871
-1010.412552,43,5.674714
-1007.797338,38,5.68077
-1006.962012,31,5.686141
-1011.506114,47,5.69364
-1020.50607,67,5.704286
-906.292402,36,5.710135
-1007.449352,45,5.71812
-1008.185733,39,5.72424
-1005.75644,48,5.732016
-1008.455074,45,5.739305
-1008.671688,52,5.747646
-1007.398182,36,5.753455
-1006.433005,29,5.757977
-1005.418223,45,5.765232
-1019.415599,66,5.775821
-1008.047546,39,5.782125
-905.350676,39,5.788406
-1007.27392,36,5.794194
-1008.027091,35,5.799755
-1008.240197,33,5.805138
-909.479904,48,5.812878
-907.557131,48,5.820747
-1010.892337,63,5.830668
-1007.241837,36,5.836471
-1008.513277,38,5.842571
-1009.890255,49,5.850688
-810.281773,49,5.858586
-906.247664,36,5.864304
-1006.000357,36,5.870127
-1008.283478,33,5.875437
-1010.943658,69,5.886476
-1006.44829,37,5.892334
-1006.586003,31,5.897208
-1007.35842,36,5.902852
-1016.408025,72,5.914317
-1005.067361,32,5.920406
-905.354322,35,5.926118
-909.056155,47,5.933958
-1010.949628,55,5.943145
-906.877019,35,5.948776
-1007.219823,39,5.955169
-1007.054918,39,6.377817
-707.252785,62,6.387858
-1010.939791,37,6.393841
-1019.988196,60,6.403146
-1014.738926,78,6.415484
-906.464984,44,6.422245
-908.174776,59,6.431801
-905.438923,54,6.440478
-1004.593252,33,6.445837
-1015.729677,55,6.454635
-1012.991254,52,6.462925
-907.647804,45,6.470249
-1006.993216,35,6.47624
-1009.77631,59,6.485765
-1006.611692,42,6.494104
-905.066856,31,6.499763
-1008.87684,32,6.505203
-912.280576,59,6.51491
-1008.991405,46,6.522623
-1006.799011,44,6.529711
-1007.465817,32,6.5349
-1006.886818,74,6.546533
-912.515514,66,6.556967
-1008.627512,38,6.562927
-910.16273,41,6.569409
-1006.565028,37,6.575186
-1008.684581,44,6.582002
-1007.768182,43,6.588705
-1006.772472,37,6.594812
-905.70267,41,6.601263
-1008.310304,36,6.606874
-917.797077,79,6.619349
-1008.154876,40,6.625521
-1008.767972,46,6.632611
-806.199091,59,6.641886
-1007.151742,39,6.647974
-1006.633873,38,6.653916
-1007.248857,33,6.659058
-1006.874408,34,6.664295
-1008.304295,37,6.670194
-1009.262676,35,6.675623
-809.261663,56,6.684543
-1006.872958,31,6.689303
-1009.631257,52,6.697366
-1007.608728,38,6.703343
-1011.754921,55,7.132366
-910.605215,48,7.140964
-1008.464927,46,7.148416
-1006.249171,34,7.153767
-904.647036,41,7.160275
-907.00273,54,7.168816
-1025.244403,72,7.180237
-810.879454,48,7.187736
-912.624051,44,7.194728
-1006.771397,30,7.199481
-1005.12891,39,7.205727
-807.16376,52,7.214005
-939.584179,126,7.234923
-1008.165572,38,7.241467
-909.61028,40,7.248222
-1010.56389,62,7.258512
-1008.33841,37,7.264267
-1005.768785,31,7.26948
-913.407601,54,7.278086
-1006.319147,45,7.28538
-1006.25469,31,7.290451
-1013.006417,49,7.298321
-1009.501207,48,7.305946
-1012.929568,54,7.314577
-1012.959822,66,7.325176
-906.497506,60,7.334709
-1012.911064,54,7.343473
-1005.796922,39,7.34979
-809.054873,46,7.357174
-911.549112,53,7.365728
-914.157006,54,7.374547
-1008.917709,31,7.379629
-1010.271722,36,7.385716
-1019.587972,66,7.39635
-1008.649072,48,7.403842
-908.800129,46,7.411056
-1008.028104,55,7.420176
-1009.73859,52,7.428746
-1005.350328,44,7.435691
-1004.462551,43,7.442584
-1005.18804,33,7.447846
-1011.55792,53,7.456277
-1007.096125,31,7.871589
-1010.294463,42,7.878372
-907.258477,37,7.884142
-1007.270213,37,7.889983
-1005.848184,32,7.895055
-906.32835,39,7.901306
-1024.628945,68,7.912097
-910.066037,46,7.919815
-905.269633,48,7.927289
-1006.607474,42,7.933894
-1010.153632,45,7.941225
-1012.241862,54,7.949838
-1009.353661,41,7.956413
-1008.942496,40,7.962693
-909.096724,75,7.974454
-906.687041,62,7.984785
-1006.462004,40,7.991296
-1009.187725,37,7.997043
-1009.269431,49,8.005041
-1006.053039,35,8.010757
-1008.212004,34,8.016191
-1007.878457,36,8.022033
-1012.520566,62,8.032115
-1008.036219,39,8.038432
-1009.990033,40,8.04482
-1008.765007,52,8.053238
-1008.782768,46,8.060867
-1010.390228,75,8.072875
-1010.105994,46,8.080571
-1009.523986,34,8.086014
-1010.540212,50,8.09379
-1008.027023,31,8.098721
-1005.834641,38,8.104701
-1009.157336,38,8.110791
-905.802107,28,8.115258
-805.972532,40,8.121981
-905.793067,31,8.127017
-907.535544,51,8.13528
-1025.897467,73,8.147281
-827.072641,99,8.163267
-1005.332402,50,8.171398
-906.905721,35,8.177068
-905.366358,31,8.182084
-1006.52854,42,8.189274
-914.034566,80,8.702442
-905.65484,53,8.711266
-1007.139559,27,8.715872
-1009.749626,57,8.725445
-907.377889,36,8.731108
-1012.067905,62,8.740898
-1008.90539,44,8.748071
-1007.144626,34,8.753566
-1010.818854,49,8.761455
-1009.053269,37,8.7673
-1009.152445,43,8.773968
-1004.86825,36,8.779741
-1012.853531,57,8.788483
-709.115565,46,8.796085
-1010.409818,42,8.803809
-1021.628363,79,8.818567
-1009.238705,50,8.826922
-1009.700145,82,8.840432
-1006.865788,46,8.847736
-1006.811848,41,8.854349
-907.740092,45,8.861877
-1008.339887,37,8.868011
-1005.382559,34,8.87328
-907.573226,36,8.878839
-1006.756921,41,8.885228
-907.221902,44,8.892029
-904.903113,36,8.8978
-805.598463,35,8.903245
-906.838036,43,8.909833
-1006.801037,48,8.917228
-1010.311487,62,8.926993
-1006.674092,40,8.93345
-1012.097611,44,8.940375
-906.118321,34,8.945703
-1007.010403,35,8.951221
-1005.837618,32,8.956237
-1006.447668,34,8.961633
-1007.409831,32,8.966617
-1007.778894,32,8.971554
-1009.549326,38,8.977688
-1008.637015,41,8.984061
-1006.372907,34,8.989577
-907.195404,41,8.995991
-909.176961,53,9.004405
-1006.524289,42,9.010899
-1008.475056,39,9.017007
-1011.59901,55,9.025497
-1004.987354,32,9.438218
-905.599796,29,9.443164
-1005.865813,30,9.447857
-1008.933709,69,9.458537
-808.163361,37,9.464281
-1007.703161,57,9.473325
-1005.968869,29,9.477813
-1014.316868,67,9.488174
-1008.6928,46,9.495602
-908.506711,65,9.505814
-1011.683554,48,9.5133
-1006.860364,45,9.521686
-907.464664,47,9.528979
-809.811611,61,9.538238
-907.205342,33,9.543243
-1006.911409,36,9.548745
-920.944076,69,9.559316
-913.046361,63,9.568973
-1009.036889,57,9.577769
-906.888589,35,9.583265
-1011.328289,53,9.591681
-909.657788,42,9.598311
-1009.105513,34,9.604362
-1009.60133,50,9.613211
-1006.90643,29,9.618301
-1008.004038,36,9.625486
-1011.638766,37,9.6315
-915.347688,65,9.643692
-1006.522323,38,9.65105
-1014.726396,56,9.660555
-1009.469066,41,9.667203
-904.877933,34,9.673233
-1010.448297,46,9.68093
-909.072557,64,9.692351
-1009.314678,64,9.703687
-910.603099,57,9.714132
-1010.913668,52,9.723505
-1011.159498,55,9.733144
-1009.832989,52,9.742124
-1014.613709,57,9.752183
-1006.988711,37,9.758504
-906.042963,36,9.764568
-908.582974,50,9.772896
-910.925544,59,10.29741
-1006.886769,49,10.305695
-1004.598392,35,10.311198
-907.954804,37,10.317007
-1006.635216,44,10.324119
-905.681836,34,10.329512
-1026.134996,80,10.342105
-1008.600609,40,10.348619
-1007.776361,58,10.357892
-912.352841,66,10.368616
-1004.90909,31,10.373495
-1008.086832,30,10.378198
-906.37091,36,10.384109
-1006.60696,35,10.390272
-906.318393,42,10.396992
-1031.819678,79,10.411967
-1008.860429,43,10.419925
-1009.045735,61,10.431256
-1006.96808,34,10.437822
-1006.19325,33,10.443309
-1006.803445,28,10.449472
-923.700957,75,10.464754
-1013.247783,57,10.476175
-1022.610389,75,10.492019
-905.580362,42,10.499826
-1005.958911,37,10.506388
-1009.216873,36,10.51277
-1011.442425,70,10.525447
-807.410237,33,10.531199
-1005.874819,41,10.538448
-1009.680319,50,10.548659
-1005.501325,39,10.555921
-1008.370818,42,10.563884
-908.642847,33,10.569527
-1006.011651,44,10.576904
-1013.727489,70,10.589001
-905.72269,30,10.593819
-1007.61804,44,10.601301
-1009.727288,39,10.607378
-909.254054,45,10.614378
-1006.164981,48,10.621785
-908.287506,40,10.62814
-1007.837976,36,10.634253
-1008.037185,36,10.640336
-1014.104082,59,11.160915
-1009.036691,53,11.169477
-1018.2032,50,11.177631
-1011.258863,41,11.184606
-912.052736,65,11.195479
-907.0373,32,11.200586
-1008.301147,30,11.205689
-1007.16527,33,11.211106
-805.606367,35,11.217126
-1015.97564,55,11.225943
-912.854475,57,11.235522
-1012.511647,57,11.244657
-1007.736823,58,11.254176
-1009.463334,51,11.262749
-906.620869,37,11.268841
-1009.983915,50,11.277024
-1008.571773,37,11.282996
-1004.66326,32,11.288274
-1007.778212,60,11.297747
-824.423132,96,11.313432
-1006.838246,58,11.323806
-1007.428627,31,11.329042
-1014.116646,51,11.337417
-913.271206,74,11.350064
-909.219681,42,11.356871
-1011.163134,45,11.36444
-906.79385,39,11.370761
-1004.946258,27,11.375128
-806.959615,42,11.381884
-1008.590942,46,11.389421
-1006.520343,35,11.39531
-1006.212885,31,11.400844
-907.0536,39,11.408335
-907.152251,40,11.415748
-1006.477229,38,11.422361
-1013.368521,56,11.431893
-1006.066824,46,11.439226
-1007.900802,41,11.446104
-1007.976952,41,11.45303
-1010.143931,36,11.458996
-1026.462292,101,11.475754
-1009.499597,47,11.483495
-1011.99,56,11.492526
-1008.65822,67,11.979772
-1006.650657,34,11.985133
-919.196244,88,11.998679
-1009.22694,54,12.009269
-1007.777835,59,12.018972
-905.60542,35,12.024486
-1005.317287,48,12.031983
-906.548635,33,12.037135
-1013.095687,59,12.046509
-1006.569058,34,12.052051
-1013.965496,59,12.061308
-1009.653679,57,12.07034
-906.4361,34,12.075731
-1005.982808,33,12.080892
-1007.450152,42,12.087487
-1013.599063,51,12.09551
-906.590076,51,12.103444
-907.222289,38,12.109624
-908.310451,41,12.11616
-1008.406321,36,12.122238
-919.397977,91,12.136715
-1011.857282,56,12.14551
-1011.411887,68,12.156165
-1007.116435,38,12.162422
-1007.374416,46,12.169622
-1005.100962,44,12.176519
-1007.147902,59,12.185805
-907.239056,49,12.193538
-1020.860104,76,12.205256
-905.680837,34,12.210643
-1007.775571,55,12.219126
-1009.708063,46,12.227293
-906.861516,39,12.233588
-1011.986401,66,12.244282
-1006.751774,46,12.251679
-1008.621342,64,12.261689
-909.119819,40,12.268033
-1005.800239,36,12.273924
-1005.693323,29,12.278588
-1006.838631,48,12.286441
-1012.694197,43,12.293213
-1004.833247,33,12.29871
-907.503204,42,12.720802
-1007.874192,36,12.727348
-1005.442156,31,12.732399
-1025.999268,87,12.745995
-1007.977202,49,12.753571
-906.794828,59,12.762952
-1008.572459,51,12.771079
-1011.966594,50,12.778834
-1028.545176,91,12.793713
-1007.192874,40,12.800388
-1009.447206,52,12.808707
-906.76159,39,12.814916
-911.208335,106,12.831708
-1008.30115,35,12.837422
-1013.459601,50,12.845598
-916.105083,83,12.858901
-1009.376268,79,12.87165
-1010.641936,44,12.878815
-1010.834636,41,12.885448
-808.178552,42,12.892191
-1012.696179,61,12.90222
-1006.401934,45,12.909498
-1007.526772,45,12.916625
-907.357042,68,12.927403
-1006.946171,33,12.932743
-1011.307496,75,12.944842
-909.47523,66,12.955479
-918.05375,73,12.967301
-916.210755,67,12.978224
-906.086351,37,12.984236
-915.282736,52,12.992872
-1014.596273,73,13.004529
-1008.424913,35,13.010121
-915.77151,60,13.019514
-917.807249,65,13.029815
-1005.953915,35,13.035459
-1007.105369,48,13.043117
-905.89077,45,13.454308
-1009.400381,48,13.462091
-1010.080083,38,13.468128
-1013.855413,41,13.47453
-1014.572522,74,13.48648
-1013.504208,96,13.502157
-906.381972,61,13.512694
-1012.654522,41,13.519326
-1013.576524,51,13.527844
-1025.523973,61,13.538126
-1010.18636,50,13.546123
-1007.389245,46,13.553434
-1013.071737,81,13.566477
-1006.937854,47,13.574261
-1010.101004,51,13.582563
-1009.675464,40,13.589202
-1013.615573,50,13.597242
-1009.987426,55,13.606171
-1009.01503,36,13.612137
-1008.561475,45,13.619381
-909.985934,50,13.627511
-1006.123851,34,13.633509
-1012.280119,59,13.643045
-1009.401481,34,13.650042
-807.491019,49,13.657974
-905.79648,46,13.665563
-1010.913003,59,13.674884
-807.804772,71,13.68654
-906.041441,48,13.694267
-1011.960865,55,13.703118
-1006.660367,34,13.708538
-1011.6022,68,13.719461
-1010.134138,77,13.731931
-1006.05351,42,13.738515
-1009.272698,50,13.746535
-907.774183,42,13.753337
-1005.776683,34,13.758802
-1006.758315,34,13.764216
-1009.624868,35,13.769812
-1019.258061,66,13.780425
-1016.370497,77,14.202544
-1008.776718,52,14.210654
-910.583177,59,14.219786
-915.990852,72,14.231237
-1015.294946,79,14.243821
-1011.052967,61,14.253609
-911.33127,60,14.262943
-1008.530818,51,14.270864
-1030.07699,95,14.285679
-917.53753,73,14.297078
-1019.072421,82,14.30975
-1010.199381,54,14.318244
-1027.46815,71,14.32916
-1005.334661,40,14.335405
-1010.959945,55,14.343876
-914.193866,89,14.357605
-1009.271991,36,14.363244
-1011.065315,38,14.369106
-1010.353784,48,14.376483
-1010.207563,69,14.387065
-907.804918,41,14.393414
-928.74003,110,14.410198
-1007.936087,83,14.423491
-1008.719992,47,14.430996
-1008.172611,69,14.441755
-917.858136,81,14.454416
-1028.020782,84,14.467351
-1010.012961,83,14.480156
-1009.68966,50,14.487899
-1007.870658,41,14.494304
-905.848224,41,14.500657
-906.566675,72,14.511834
-1005.827449,36,14.921552
-1011.613051,53,14.929953
-1011.15848,64,14.940032
-920.33701,113,14.957377
-917.018408,78,14.970054
-1016.600595,74,14.981948
-1028.669777,75,14.994104
-1006.296072,41,15.00085
-911.149733,46,15.008312
-1009.925122,56,15.017162
-1005.666256,39,15.023355
-1024.606873,108,15.040306
-1008.988991,55,15.049153
-1009.254789,47,15.056824
-908.657276,64,15.067174
-1007.958926,30,15.071983
-1013.317477,76,15.083944
-1017.412368,118,15.102801
-1014.465879,91,15.117221
-909.072484,118,15.136405
-926.166763,91,15.150939
-911.97063,43,15.157928
-916.831799,152,15.182125
-911.752656,62,15.191779
-1014.432979,64,15.201764
-912.126462,63,15.211498
-909.783811,47,15.219103
-921.230462,80,15.231624
-1012.794308,43,15.238361
-1011.23783,40,15.244609
-1017.609166,67,15.657708
-1011.424686,43,15.664906
-1044.782945,174,15.692842
-905.72232,38,15.698938
-1016.093517,58,15.708138
-912.964272,61,15.718045
-820.737898,85,15.731311
-1024.032306,104,15.747952
-910.145331,56,15.756994
-1008.40147,46,15.764545
-1025.701664,81,15.777586
-1017.971277,76,15.789665
-1010.351162,39,15.79596
-1033.746145,90,15.810579
-918.718688,89,15.825009
-1009.104788,51,15.833478
-906.865733,28,15.838046
-1008.151338,52,15.846467
-1014.424092,63,15.856575
-1057.90724,222,15.892481
-839.908902,154,15.918089
-1011.758412,75,15.930262
-1011.009661,73,15.941905
-907.231491,36,15.947882
-1016.680496,79,15.960276
-908.929208,52,15.968599
-1017.238589,61,15.978106
-909.409318,67,16.390036
-1010.178378,53,16.398753
-910.770203,68,16.409637
-1009.93729,48,16.417143
-1015.456037,61,16.426551
-1008.417471,71,16.43759
-1014.974703,53,16.445881
-1015.576375,52,16.453984
-1015.684705,79,16.466336
-1011.569015,39,16.472668
-1010.15486,78,16.485041
-1014.739651,75,16.497184
-913.89186,75,16.509153
-1015.165668,83,16.522467
-913.856434,64,16.53236
-914.83997,82,16.544988
-1038.925402,113,16.562865
-914.386868,108,16.580191
-815.435205,82,16.59338
-1006.678475,34,16.599161
-1031.556122,99,16.615085
-910.001617,84,16.628278
-1017.173071,64,16.638519
-911.608998,94,16.65341
-1006.72516,36,16.659028
-910.332475,52,16.667384
-1028.650357,96,16.682774
-1016.559576,93,16.697732
-1009.526224,47,16.70518
-1037.37362,121,17.125082
-1024.451338,145,17.147909
-908.911529,56,17.156607
-933.03409,102,17.173155
-1015.633034,109,17.190605
-950.250559,177,17.218894
-908.333097,42,17.225752
-815.814945,86,17.239476
-1005.403864,64,17.249592
-1033.157576,93,17.264145
-1012.171165,62,17.273956
-1018.697243,74,17.28552
-1073.729199,165,17.311338
-912.572123,89,17.32547
-1007.936303,48,17.333128
-979.357386,217,17.367365
-1011.179422,40,17.373649
-1005.212111,41,17.380009
-913.532215,59,17.389217
-1017.797006,63,17.398916
-1009.518985,62,17.408845
-914.679137,70,17.420171
-1015.781838,72,17.839692
-1009.430565,66,17.850491
-1015.993497,75,17.862575
-1014.23061,61,17.872149
-971.593784,209,17.90598
-936.893806,143,17.929115
-718.35487,119,17.94839
-1030.463864,139,17.970673
-1037.934172,187,18.000676
-1008.350557,44,18.00775
-1065.463223,200,18.039432
-1026.937791,111,18.056987
-917.314651,84,18.07076
-909.851639,41,18.07738
-1021.93396,93,18.092289
-961.551348,232,18.128971
-913.467041,53,18.137477
-1008.809326,77,18.149598
-940.00871,157,18.578076
-1051.647568,156,18.602868
-915.777164,56,18.611804
-909.513527,38,18.61776
-1028.660316,82,18.630526
-816.541747,108,18.647468
-1007.898606,54,18.655844
-1019.776679,89,18.67007
-962.497377,154,18.694846
-816.214976,68,18.705609
-1010.241654,77,18.717862
-1028.78229,101,18.73405
-1014.553219,73,18.74561
-1054.783024,164,18.771639
-934.924648,193,18.802532
-925.376594,94,18.817648
-915.67456,124,18.837297
-918.618329,98,18.852777
-1008.109468,58,18.861714
-1022.890585,119,18.880056
-1017.784941,75,18.891629
-1023.408209,116,19.304088
-949.732133,213,19.336182
-1022.70439,107,19.352433
-1009.908358,63,19.362021
-843.353178,133,19.382131
-1006.847043,35,19.387461
-1012.725536,72,19.398625
-923.362087,216,19.431698
-1010.753112,82,19.444255
-908.868321,47,19.451438
30.211237,240,19.487841
-911.386572,41,19.494136
-1048.18295,147,19.516469
-925.690263,134,19.536814
-1014.505328,76,19.548423
-1023.042845,77,19.560134
-926.968215,156,19.583681
-905.848684,43,19.59029
-820.071376,124,20.005516
-1012.821664,70,20.017313
-1040.239663,219,20.050467
-1010.806156,67,20.060669
-942.16233,167,20.085849
-1020.885896,85,20.09861
-922.722606,92,20.112438
-1022.028158,76,20.123868
-1012.337227,58,20.132637
-953.515553,193,20.161995
-969.947161,184,20.190536
-1029.084054,117,20.208276
-910.209883,90,20.222755
-1022.898883,79,20.235034
-1021.508583,78,20.247279
-1011.974373,61,20.256986
-839.623208,161,20.281685
-822.26541,113,20.299264
-1013.950809,77,20.311357
-838.727712,178,20.755955
-1009.670178,109,20.772994
-812.682906,108,20.789893
-1038.445793,132,20.810439
-1073.330442,236,20.847244
-1013.560946,130,20.86754
-917.569955,147,20.890724
-1025.494887,76,20.90249
-1012.65437,66,20.912646
-929.85449,194,20.943064
-921.752684,135,20.964609
-908.454557,43,20.971389
-1013.347228,65,20.981722
-1026.930097,105,20.997925
-1022.282904,130,21.018016
-1051.112087,162,21.042755
-1018.03085,58,21.456768
-913.095391,53,21.465986
-736.506588,160,21.491446
-1015.571201,58,21.500739
-68.457776,240,21.537964
49.558448,240,21.576225
-912.374037,86,21.589808
-62.416732,240,21.627585
-1020.121496,72,21.639166
-847.692197,175,21.666921
-921.126036,146,21.690304
-1052.207669,187,21.720123
-921.020172,101,21.736404
-807.952839,98,21.752008
-1039.811236,173,22.173944
-1030.676101,96,22.188852
52.280464,240,22.226231
-934.719086,196,22.256272
-1019.227049,110,22.273863
-827.160306,104,22.290424
-1060.537576,145,22.313423
-1053.769217,229,22.349116
-1015.518559,56,22.357877
54.142863,240,22.395946
269.605523,240,22.434203
-815.808356,101,22.450348
183.379513,240,22.488155
-934.923148,130,22.922011
353.103335,240,22.960689
-973.030225,208,22.993015
-75.769069,240,23.031395
-967.853143,211,23.064783
-1069.938432,209,23.098228
