#{"t_start": 1767566401.1789927, "env_id": null}
r,l,t
-1008.207579,42,35.713919
-1006.896557,42,35.733893
-1015.310284,56,35.761818
-1005.524347,34,35.779772
-1007.757684,35,35.797723
-1005.572096,40,35.818637
-1008.901592,32,35.834595
-1008.189776,43,35.857563
-1007.360565,36,35.875515
-1010.273383,46,35.899451
-1009.706669,43,35.921394
-912.366699,44,35.94433
-1008.697613,45,35.973225
-1015.947835,65,37.055565
-1011.90775,43,37.079499
-1009.331501,50,37.104433
-913.016077,58,37.134352
-1009.68177,35,37.152304
-909.557966,56,37.182225
-1008.70956,54,37.224112
-1010.403388,49,37.250043
-1008.991497,38,37.267995
-809.524989,40,37.28894
-907.950093,58,37.317862
-1008.560398,34,37.334816
-907.523068,35,37.352768
-1008.514828,45,37.37471
-1013.705245,59,37.405627
-1017.469313,63,37.435547
-1017.187801,80,37.480456
-1007.15773,35,37.498408
-906.902079,40,37.518359
-906.194186,40,37.538301
-805.967335,37,37.558249
-1016.884159,55,37.585176
-1005.743209,39,37.605123
-1005.543348,31,37.620083
-1006.953596,40,37.641031
-1016.288086,61,37.671944
-1009.884274,42,37.693857
-1012.953261,47,37.725772
-1020.565185,87,37.769701
-908.62838,54,37.796603
-1010.78345,60,37.827532
-1008.59256,42,37.849517
-1008.599084,45,37.872429
-1008.458422,45,37.895375
-1008.887773,47,37.919356
-1014.048021,47,37.943261
-1009.074633,40,37.969454
-1009.1895,35,37.986594
-1008.008433,52,38.013602
-906.261893,48,38.037589
-1010.576209,37,38.05661
-1007.156635,44,38.078631
-1019.695045,78,38.118617
-1008.516762,47,39.17657
-1007.178819,51,39.211483
-911.834615,55,39.249383
-1008.398245,35,39.271328
-1011.364581,47,39.299255
-1010.861347,53,39.334435
-907.836404,40,39.360434
-1008.833917,52,39.386995
-1008.433835,44,39.409964
-1007.269641,46,39.432901
-1010.835568,38,39.457807
-1011.911431,61,39.488845
-909.770966,42,39.510821
-911.548511,57,39.538887
-909.41959,42,39.559783
-1015.20144,90,39.604731
-913.748949,54,39.631755
-1008.015289,40,39.651762
-1006.109907,42,39.672768
-1010.452762,52,39.698819
-1007.48438,38,39.725751
-905.487948,44,39.748689
-1016.009845,68,39.782598
-1006.524859,41,39.803544
-1010.977045,63,39.835459
-1006.658711,45,39.858398
-911.776579,69,39.893302
-1008.827036,46,39.91624
-1006.859468,55,39.944686
-1007.775662,38,39.968616
-1009.978917,55,39.996542
-1010.096329,50,40.022043
-1008.12868,50,40.047971
-1012.396954,51,40.072906
-1007.910852,43,40.094846
-1006.397123,44,40.117785
-1014.813055,64,40.149239
-1009.906676,50,40.173174
-1007.908808,37,40.191155
-910.989137,41,40.218086
-809.188529,52,40.245011
-808.774151,63,41.334006
-1007.75794,54,41.362928
-1008.560276,55,41.400839
-1008.079937,36,41.427767
-1013.34075,52,41.45669
-1014.542655,56,41.494432
-1011.135658,60,41.527344
-1006.252927,66,41.560285
-1006.932815,39,41.580202
-908.167282,52,41.60716
-1011.943529,41,41.62811
-1008.44214,37,41.646055
-1008.431738,40,41.666999
-1007.726592,33,41.683955
-1009.109767,45,41.706957
-1010.515783,63,41.74381
-1010.366179,47,41.767806
-1008.929824,45,41.790406
-1008.338931,39,41.81035
-1012.262866,51,41.836281
-1006.422618,31,41.852238
-1011.689616,47,41.876174
-1011.605032,43,41.898115
-1012.764244,47,41.921056
-1007.522615,40,41.942002
-1007.354934,63,41.980661
-1013.600923,64,42.013573
-1012.179318,52,42.040501
-1010.172487,65,42.07441
-908.02869,45,42.095883
-913.323253,51,42.121912
-1009.416912,38,42.140925
-1011.697293,42,42.16293
-1006.61953,38,42.181943
-1009.433668,32,42.19793
-1012.007333,56,42.232871
-908.306377,61,42.262847
-1006.128041,36,42.281861
-1007.250679,44,42.303861
-1012.549113,54,42.330886
-1008.370209,37,42.349933
-1009.225927,36,42.367885
-907.681711,36,42.385868
-1012.185661,43,43.430572
-1006.310454,38,43.451188
-1011.227368,50,43.490087
-1010.740043,48,43.518012
-1009.109129,47,43.549006
-1010.315019,45,43.571945
-1010.086117,81,43.619724
-1007.652663,39,43.641738
-1006.007349,37,43.659747
-1007.339452,34,43.67773
-1009.93851,52,43.703748
-1016.904892,54,43.737371
-1009.089116,58,43.767292
-1007.797096,36,43.785243
-1010.344159,41,43.80619
-1011.316177,48,43.830155
-1015.144339,67,43.862068
-1008.864738,55,43.888999
-1009.338964,68,43.922905
-908.704428,44,43.944879
-909.087115,60,43.982778
-810.103892,61,44.013667
-907.370831,34,44.03025
-1008.629712,33,44.047179
-1011.365752,39,44.068119
-1007.596511,57,44.097041
-915.207634,49,44.122969
-1018.12939,61,44.154883
-1011.390526,48,44.179789
-1011.311704,46,44.202728
-1009.712773,35,44.225695
-1010.038152,45,44.248632
-1007.381739,54,44.275561
-1016.516295,75,44.31346
-915.090142,58,44.343379
-1007.048671,40,44.364324
-1007.02238,42,44.386266
-1007.616928,35,44.404216
-1013.491103,65,44.437128
-1005.571452,36,44.45508
-1009.143104,35,44.478022
-1009.581768,36,44.496968
-1011.838294,43,44.51891
-1008.05719,41,45.546488
-910.125976,55,45.578403
-1008.724897,53,45.606328
-1008.695967,49,45.632259
-1015.200121,82,45.692099
-1010.849684,57,45.733987
-1013.65805,64,45.773881
-1007.040601,51,45.800808
-1006.881854,56,45.830728
-1009.561656,36,45.849678
-1008.590465,36,45.868627
-1011.271346,56,45.900542
-1015.650655,70,45.952403
-912.258555,67,45.999278
-1008.921281,42,46.022243
-1009.626506,62,46.053163
-907.268463,36,46.072083
-1008.147306,53,46.099043
-1012.006234,69,46.134915
-1008.640599,49,46.159877
-1012.129545,42,46.180792
-1017.475942,53,46.208717
-1009.532733,51,46.241654
-1013.15678,61,46.27457
-912.133054,60,46.306474
-1005.653307,46,46.330417
-913.025366,60,46.361309
-1007.533872,44,46.38325
-1009.462745,42,46.404194
-1032.24187,93,46.449087
-908.812041,49,46.482984
-907.532257,42,46.503928
-1012.562223,47,46.527892
-1007.950117,37,46.546841
-1008.97361,62,46.579726
-1010.42685,51,46.606658
-1009.072543,40,46.626631
-1008.243898,50,46.652596
-912.606054,47,47.722724
-1005.902962,45,47.752643
-908.716164,50,47.782563
-1006.214955,38,47.804529
-1007.424276,44,47.834424
-1007.361473,42,47.856365
-1008.501971,47,47.8813
-1011.874528,57,47.911219
-1011.409898,55,47.940142
-906.463286,40,47.962083
-1011.231013,52,47.99699
-912.630176,46,48.02295
-1017.465068,63,48.055861
-908.78138,37,48.0748
-1008.303537,45,48.097749
-908.327097,64,48.132627
-911.731794,47,48.157561
-1006.029612,37,48.17651
-909.232133,58,48.20643
-1007.743368,31,48.222412
-1011.506185,37,48.249348
-1010.513484,57,48.27929
-906.891994,36,48.297242
-1011.358114,69,48.333146
-1018.419151,79,48.374008
-908.315725,38,48.39196
-1009.163903,58,48.420912
-1011.656285,54,48.447839
-1017.646596,64,48.488181
-1010.653939,41,48.511127
-808.883965,50,48.536081
-907.48592,39,48.556566
-1017.479103,55,48.583493
-1008.583467,49,48.607457
-811.170593,69,48.640369
-1018.377309,66,48.673842
-1009.327264,37,48.692791
-1019.944982,63,48.724705
-1012.174684,53,48.756621
-1010.433893,42,48.777536
-910.989054,59,48.807462
-909.18893,69,49.930815
