#{"t_start": 1767729416.695586, "env_id": null}
r,l,t
587.175157,240,244.599698
1193.262435,240,244.637548
687.416198,240,244.675786
883.57097,240,245.115953
885.418509,240,245.154748
786.854836,240,245.192854
1082.68946,240,245.231754
1083.883028,240,245.270647
482.000746,240,245.309966
884.219805,240,245.349743
782.808016,240,245.388994
1282.790222,240,245.428585
690.518234,240,245.86919
986.781867,240,245.907794
890.211831,240,245.945871
-125.117483,191,245.976077
884.181631,240,246.014008
1087.880557,240,246.051717
775.74504,240,246.089477
672.677913,240,246.127418
1080.927783,240,246.570978
1384.36262,240,246.611925
1086.019574,240,246.651756
985.473628,240,246.691486
987.668047,240,246.731586
1186.212265,240,246.771024
586.492789,240,246.810071
873.301305,240,246.850264
686.733863,240,246.889449
985.750547,240,247.332985
885.189048,240,247.372055
790.805729,240,247.410685
1077.848634,240,247.449968
-728.628278,143,247.472859
557.618507,240,247.511427
683.87957,240,247.549621
876.467792,240,247.587832
780.734578,240,247.626066
1082.028475,240,248.068582
1383.514201,240,248.107399
879.732238,240,248.147265
883.068955,240,248.186395
986.806943,240,248.226264
691.338469,240,248.266151
1493.1635,240,248.306656
885.338835,240,248.347357
983.774568,240,248.796709
985.535162,240,248.837088
779.744941,240,248.877634
582.074487,240,248.917426
779.80209,240,248.957047
785.629663,240,248.997068
583.881194,240,249.036832
1289.196034,240,249.076127
984.256395,240,249.115756
982.706049,240,249.553638
1085.098757,240,249.592039
1692.317943,240,249.630547
1089.442977,240,249.668625
784.475573,240,249.707215
776.71799,240,249.745328
1190.452211,240,249.783527
1082.18307,240,249.834215
983.322948,240,250.275747
1085.477779,240,250.315158
1088.457401,240,250.354502
985.182844,240,250.393953
885.82479,240,250.434334
1390.496886,240,250.475342
984.864998,240,250.514266
979.852334,240,250.552782
883.706437,240,250.591797
889.081811,240,251.041908
982.097151,240,251.080237
1086.315863,240,251.118441
878.477487,240,251.156531
1283.748255,240,251.195373
1190.501571,240,251.234222
880.725251,240,251.27413
982.506081,240,251.313193
1090.250461,240,251.76386
1091.58167,240,251.802345
487.164452,240,251.840319
1186.086289,240,251.878292
983.801005,240,251.916032
1189.74076,240,251.95408
888.642571,240,251.992067
662.698342,240,252.030413
987.662072,240,252.069849
1486.455352,240,252.493045
783.781998,240,252.531014
1088.18961,240,252.569127
1081.454254,240,252.607826
1188.423474,240,252.646205
979.608484,240,252.685571
1086.129254,240,252.724776
1285.125372,240,252.767995
782.394116,240,253.204524
1489.946277,240,253.242863
1287.020974,240,253.28081
982.644701,240,253.318525
1286.823322,240,253.356536
782.974629,240,253.395625
689.627012,240,253.434807
877.732897,240,253.473033
1085.878383,240,253.511043
780.277986,240,253.945417
487.561208,240,253.983107
674.113096,240,254.020515
684.035226,240,254.060062
1083.315566,240,254.10086
890.748059,240,254.140572
990.014654,240,254.1806
682.983027,240,254.221207
878.193989,240,254.260942
980.802917,240,254.718804
880.826108,240,254.75938
1078.7309,240,254.800132
1085.757508,240,254.839048
1183.578061,240,254.878327
981.965533,240,254.917114
-510.94453,92,254.932299
585.189296,240,254.970444
1083.573424,240,255.008923
1184.001714,240,255.454956
1085.700916,240,255.492994
682.871821,240,255.531068
1085.877724,240,255.568996
682.79575,240,255.607273
879.792899,240,255.645216
980.320826,240,255.683084
985.898417,240,255.720902
886.635457,240,256.148618
1182.444458,240,256.188917
1083.054504,240,256.229435
1190.200367,240,256.269816
1089.276269,240,256.313551
881.404122,240,256.353543
982.812958,240,256.393725
666.369614,240,256.433714
976.884713,240,256.473549
1187.392538,240,256.915973
779.557394,240,256.954706
772.665115,240,256.992881
683.307804,240,257.030767
589.004867,240,257.068384
982.046263,240,257.106009
1193.39678,240,257.14427
882.643755,240,257.182128
980.46909,240,257.618894
884.736595,240,257.657259
987.91276,240,257.695524
1083.354185,240,257.734774
883.514607,240,257.773647
385.097569,240,257.81276
1086.860963,240,257.852457
687.061895,240,257.891778
1289.518914,240,257.931469
890.21121,240,258.361129
1089.552867,240,258.399241
1390.979484,240,258.437177
880.872164,240,258.475586
983.520131,240,258.514235
1290.511325,240,258.552017
887.052441,240,258.590765
1486.829921,240,258.629652
1185.795499,240,259.061946
1083.6636,240,259.099686
1090.557315,240,259.137401
1090.943398,240,259.175374
988.25654,240,259.213253
786.801746,240,259.251981
1185.801748,240,259.290267
685.164263,240,259.328348
1091.079934,240,259.366903
1288.408025,240,259.799285
880.941339,240,259.837959
1490.968981,240,259.876192
1080.784773,240,259.916826
1284.050173,240,259.954896
1083.943083,240,259.992936
983.506067,240,260.030844
475.196139,240,260.068802
779.644806,240,260.503381
887.497614,240,260.541951
772.327281,240,260.580149
883.1203,240,260.618944
878.85098,240,260.657885
977.07907,240,260.695877
896.252366,240,260.734312
885.414807,240,260.772729
981.582354,240,260.81151
684.645306,240,261.236226
575.862717,240,261.274985
1489.285246,240,261.313133
888.596057,240,261.351228
674.395633,240,261.389195
889.845425,240,261.428053
875.774962,240,261.466529
1286.246439,240,261.504756
985.501955,240,261.921498
1486.636673,240,261.959875
1086.047508,240,261.997529
679.233979,240,262.035844
786.264859,240,262.073969
684.434814,240,262.111652
980.745415,240,262.149278
1081.692349,240,262.187564
888.390436,240,262.225426
1290.176948,240,262.641392
886.529596,240,262.680019
984.59257,240,262.717904
1081.207431,240,262.756279
879.271423,240,262.795066
1081.26371,240,262.833114
586.649095,240,262.871673
1480.277784,240,262.909685
889.811503,240,262.947236
685.641851,240,263.367439
1183.678934,240,263.405866
1090.266007,240,263.444364
974.738583,240,263.482175
985.364733,240,263.519854
1286.02794,240,263.557698
1192.398569,240,263.59488
1083.974905,240,263.632454
983.96575,240,264.072102
978.977672,240,264.110058
782.949354,240,264.14792
781.377649,240,264.186498
886.420845,240,264.224672
1184.1264,240,264.263164
889.046931,240,264.301566
584.759341,240,264.339735
678.799821,240,264.378166
986.445479,240,264.801847
1486.428473,240,264.839744
780.652361,240,264.877125
1187.021265,240,264.916039
789.255571,240,264.955645
985.858108,240,264.993502
1190.019658,240,265.031003
983.905919,240,265.068561
1187.375636,240,265.515109
889.15112,240,265.55309
785.619708,240,265.591376
1289.68742,240,265.630128
983.521997,240,265.668261
780.83935,240,265.705953
1392.797385,240,265.74382
578.954268,240,265.781982
1086.968326,240,265.819965
780.444626,240,266.245455
789.328753,240,266.283246
1182.590821,240,266.321342
