#{"t_start": 1767471139.7605793, "env_id": null}
r,l,t
-1008.909748,37,27.505527
-909.308819,36,27.573344
-1009.533377,35,27.640166
-1007.985827,35,27.702005
-1006.404761,37,27.751563
-1010.8036,33,27.803426
-1007.688445,38,27.884208
-906.509727,36,27.935072
-1008.427347,36,27.987627
-1009.014821,32,28.034501
-906.478123,38,28.097333
-1007.535733,36,28.169143
-1008.790248,32,28.230978
-1007.744944,36,28.288828
-906.758301,39,28.348669
-1008.443885,38,28.42763
-1008.724884,34,28.486474
-1006.297184,37,28.543321
-907.506429,31,28.595182
-907.946576,39,28.655027
-1006.645852,36,28.713816
-907.376933,39,28.776655
-1007.051127,38,28.827528
-1008.046043,35,28.896354
-1007.33654,38,28.953717
-1007.938007,38,29.012398
-1007.40511,38,29.087199
-1008.622298,34,29.152633
-908.343443,34,29.208414
-906.553531,38,29.281219
-1010.255321,44,29.356019
-1006.423085,34,29.431325
-1008.380546,34,29.501171
-1007.889672,35,29.570042
-1006.491966,34,29.63299
-1008.838324,37,29.69792
-1008.697397,39,29.762849
-1008.774088,40,29.836651
-1008.941068,33,29.90447
-1008.432654,37,29.961318
-1009.829306,36,30.013189
-1009.186088,38,30.066645
-1008.203502,38,30.127481
-1009.195075,31,30.175353
-1006.969058,36,30.228216
-1007.538144,36,30.280778
-905.492473,40,30.342612
-1010.412951,42,30.433368
-1008.377983,37,30.493932
-1008.073361,36,30.549844
-906.760711,37,30.625641
-1006.148068,36,30.68149
-1007.041889,35,30.732354
-1009.839746,37,30.790203
-1007.122954,42,30.861657
-907.230805,37,30.93546
-1007.688902,40,30.999191
-906.341188,35,31.05305
-1007.420128,32,31.105575
-1007.328572,34,31.157437
-1007.775195,36,31.213299
-1008.551325,40,31.273097
-1008.117629,36,31.325957
-1006.93133,39,31.392781
-1008.63696,36,31.455623
-908.782477,35,31.512475
-907.4309,37,31.570521
-1007.43138,35,31.637342
-1007.263044,40,31.693007
-1008.649908,43,31.74897
-1008.652006,33,31.807827
-1008.760966,32,31.85869
-906.73256,36,31.925511
-907.765316,36,31.976376
-1009.965805,33,32.028971
-906.629926,35,32.092781
-1007.084152,38,32.168579
-1007.856488,40,32.232408
-1010.002297,31,32.29221
-1009.039745,34,32.343467
-1008.311218,39,32.407298
-1007.028491,36,32.45888
-1007.257075,37,32.54166
-1008.754585,34,32.610477
-1007.985589,36,32.686803
-907.439099,34,32.737666
-1007.19468,36,32.780551
-1007.09436,34,32.831418
-1010.275876,39,32.906882
-1009.198744,37,32.967719
