#{"t_start": 1767779297.766817, "env_id": null}
r,l,t
-1008.268659,37,9.840214
-1007.637563,43,9.925163
-1009.026154,42,9.971125
-1007.254549,52,10.042081
-1010.842324,66,10.11713
-1008.270359,45,10.182148
-1008.334788,38,10.234166
-1010.121267,40,10.292233
-1010.769986,40,10.339336
-1007.233009,30,10.374373
-1006.034316,33,10.41112
-1009.091919,54,10.489222
-906.624242,41,10.547269
-1007.92301,47,10.618259
-1009.779939,36,10.658242
-1007.726687,45,10.714225
-909.399843,45,10.764174
-1011.512396,39,10.811175
-1007.322172,44,10.86215
-1006.766166,38,10.901196
-1009.428109,34,10.940274
-909.597458,47,10.985879
-1014.198473,60,11.049474
-1008.226311,46,11.097521
-1007.702128,30,11.129489
-1007.711596,51,11.183437
-1008.953888,41,11.222512
-909.133215,55,11.282477
-1008.172308,41,11.321548
-908.306175,38,11.360523
-906.366874,39,11.406606
-910.07034,45,11.457535
-1013.972115,47,11.504536
-1007.94903,45,11.553531
-1005.755082,38,11.590564
-1009.857796,36,11.642569
-1018.432831,72,11.716479
-1009.87351,47,11.771555
-1007.250316,31,11.807588
-1007.84826,34,11.846683
-906.349689,38,11.896063
-1007.158508,35,11.94554
-1008.291306,40,11.987544
-1008.776274,40,12.029498
-1008.448891,31,12.066624
-1008.000527,43,12.122579
-1009.16413,41,12.17059
-1007.161663,40,12.220538
-1007.611069,45,12.271546
-906.142655,34,12.316033
-1009.7913,41,12.362454
-1006.546684,40,12.414395
-1009.283938,51,12.471364
-1009.840056,39,12.515795
-907.163678,37,12.560248
-1006.9719,37,12.599272
-1006.876418,47,12.645231
-910.385231,44,12.699262
-1006.997086,32,12.74527
-1006.991854,44,12.795855
-808.776922,35,12.843368
-1008.834635,37,12.888452
-1009.384439,46,12.938484
-1008.438839,35,12.978565
-1007.177263,47,13.047458
-906.571836,34,13.093423
-1010.161598,41,13.139391
-1008.202799,39,13.186318
-1006.586747,29,13.226223
-1007.218184,30,13.259182
-1007.684557,44,13.304122
-1006.842169,32,13.347008
-1007.922956,47,13.400864
-1007.010505,38,13.452726
-1009.786479,39,13.517416
-1008.520815,51,13.612653
-1008.856188,40,13.674557
-906.653755,39,13.725993
-1007.588387,31,13.764483
-1012.053493,68,13.848394
-1009.945727,51,13.896482
-1009.350716,47,13.958502
-1007.328361,36,14.008562
-1008.39212,50,14.067547
-910.682259,43,14.12241
-1008.403446,37,14.16348
-1006.612717,37,14.211565
-1007.97015,34,14.250628
-1011.686593,45,14.29971
-1008.763243,42,14.346806
-1007.726762,44,14.401749
-1013.204101,49,14.46376
-1006.950131,34,14.500731
-907.957116,45,14.550773
-1006.198961,34,14.590752
-906.891452,32,14.638801
-1006.324835,43,14.694758
-1007.913196,41,14.741742
-1007.596104,56,14.808755
-1009.483322,46,14.861634
-1009.646086,37,14.913597
-1008.750601,55,14.986587
-906.535108,64,15.071344
-1009.372233,34,15.122299
-1010.094667,61,15.192184
-1007.587195,44,15.258009
-910.886893,49,15.321838
-1006.606122,39,15.383279
-1006.786215,36,15.437135
-907.215818,50,15.497972
-1008.232686,42,15.546841
-1009.526239,40,15.597705
-1007.849968,34,15.635115
-1007.005672,37,15.672016
-1005.106778,32,15.710913
-1006.821858,36,15.754795
-1010.328496,43,15.8083
-1008.128432,31,15.862156
-1009.275351,33,15.907036
-1009.481018,33,15.96189
-1007.89604,49,16.044667
-1007.519927,40,16.104079
-1008.234867,34,16.147962
-1007.343158,32,16.195833
-1006.20465,39,16.255203
-1007.772248,37,16.309058
-1008.94642,44,16.367902
-1006.475137,40,16.415773
-1009.585195,43,16.473595
-908.929328,43,16.538425
-907.740848,40,16.597844
-1007.6397,37,16.645716
-1008.823935,36,16.700569
-906.971014,49,16.770783
-906.932216,35,16.818654
-907.299276,40,16.877969
-1005.637048,38,16.932826
-808.443603,39,16.984687
-1008.65414,50,17.042532
-1008.555165,42,17.094393
-1008.438807,31,17.133293
-1007.330931,33,17.172191
-1013.431164,61,17.240018
-1008.634988,41,17.289025
-909.878366,55,17.363339
-1009.474824,45,17.42019
-1009.594695,39,17.460086
-1010.924334,50,17.536113
-1008.04025,34,17.578001
-1009.492516,34,17.619397
-1006.410736,40,17.67055
-1009.989874,42,17.749509
-1009.662165,40,18.125012
-1005.780128,47,18.26714
-1008.496313,42,18.424229
-1007.381679,40,18.709484
-806.720906,50,19.160306
-1006.16209,38,19.366256
-1008.461742,36,19.493425
-1009.650554,48,19.618091
-907.672298,37,19.695392
-1009.297092,40,19.771374
-1007.009111,44,19.833209
-1009.252914,35,19.878089
-1007.524556,40,19.928956
-1007.85106,42,19.979823
-1007.595114,34,20.018725
-1009.672685,34,20.064172
-1009.573431,30,20.107058
-1008.131927,39,20.174069
-1007.52258,61,20.285315
-1006.845225,31,20.335181
-907.893621,35,20.392029
-1008.207155,43,20.448875
-1007.233195,36,20.513355
-1009.066802,36,20.559233
-1009.031295,36,20.608101
-907.917223,44,20.665947
-1010.245692,42,20.722795
-1006.602835,43,20.782635
-1007.343236,47,20.837681
-1011.110469,38,20.896034
-807.8703,37,20.952885
-807.196724,32,20.993776
-1008.102541,36,21.033855
-1010.810071,45,21.082725
-1007.754432,43,21.126607
-1009.029392,44,21.175949
-1008.110732,37,21.223945
-908.170205,39,21.270926
-1007.057098,38,21.332762
-809.119456,43,21.405567
-1008.243071,42,21.489343
-1009.73183,35,21.549183
-1008.647913,42,21.626975
-906.78497,35,21.670863
-1006.86362,41,21.728708
-1007.54562,43,21.787552
-808.132517,37,21.834426
-1013.334696,55,21.900249
-1007.969586,40,21.951113
-1009.493283,43,22.016939
-1009.811857,41,22.067801
-1007.032446,45,22.123653
-1008.390766,37,22.161551
-1009.136176,39,22.200447
-1008.175559,37,22.247322
-910.961531,37,22.296433
-1010.338603,36,22.350289
-1008.715135,38,22.398162
-1008.412591,39,22.452017
-906.998571,38,22.493905
-1010.363163,38,22.533798
-1007.792569,45,22.598626
-1007.904611,41,22.64151
-909.55915,36,22.69038
-1008.319761,40,22.73925
-909.344873,42,22.788228
-1006.600351,41,22.832119
-907.914106,37,22.880739
-1006.308538,43,22.931603
-1007.936571,36,22.968504
-1008.309839,42,23.02635
-1009.139834,36,23.062254
-1008.122259,32,23.100159
-1007.800641,44,23.151028
-1011.810619,48,23.211519
-1009.749948,48,23.260388
-1008.531698,49,23.325222
-906.134935,42,23.386068
-1008.759767,47,23.443913
-1006.030042,51,23.522215
-906.966513,41,23.574585
-1009.192213,36,23.621458
-1008.378129,35,23.665341
-1008.813571,30,23.704237
-1008.736497,38,23.746125
-1007.277983,43,23.804973
-1006.603466,38,23.850522
-1008.551507,32,23.89939
-1007.027726,34,23.953452
-1008.346366,38,24.006312
-1006.174002,37,24.06369
-1007.766979,37,24.112559
-1008.001886,38,24.176388
-1008.328,35,24.228771
-1007.48861,35,24.280632
-1010.563467,41,24.335486
-1008.752657,37,24.385352
-1007.024354,40,24.433893
-806.54736,31,24.470793
-1007.461425,38,24.534623
-1009.24896,37,24.574515
-1007.6594,34,24.619396
-1008.066877,37,24.674445
-1006.696769,39,24.7336
-1009.112367,34,24.779478
-1008.183433,34,24.821366
-1007.377189,39,24.875851
-1008.212104,38,24.921728
-1008.729689,37,24.974592
-1008.468227,32,25.014484
-1008.381337,40,25.067343
-1007.862523,35,25.115215
-906.784213,40,25.17306
-1006.04712,37,25.227914
-1009.690662,36,25.277781
-1009.026281,32,25.322661
-1009.312561,32,25.373525
-907.08414,33,25.420399
-1007.987908,37,25.466276
-1008.508409,36,25.507167
-1008.799576,34,25.553045
-907.702086,35,25.604907
-1007.677162,41,25.65976
-1008.818441,39,25.703643
-1006.657791,35,25.755503
-1007.477333,30,25.792404
-1009.687054,37,25.835289
-1007.539351,34,25.879174
-906.833092,36,25.930036
-806.394872,36,25.969929
-1008.900357,34,26.007828
-1007.448682,36,26.051711
-907.814034,38,26.107562
-1008.080557,33,26.141472
-1008.310871,35,26.185354
-1009.659363,39,26.232229
-1007.705345,35,26.277108
-1007.127993,36,26.322988
-1010.292315,36,26.37385
-1006.671074,36,26.412746
-1006.912237,39,26.453152
-1008.256094,36,26.491049
-1010.649032,39,26.542801
-1008.741489,37,26.591582
-1007.108107,35,26.63148
-1006.472514,34,26.672371
-908.500342,34,26.713261
-1007.504365,34,26.752156
-1009.008674,34,26.798033
-1008.409834,36,26.840919
-1007.279175,37,26.887795
-908.480423,37,26.926691
-1008.986258,36,26.967581
-1006.649959,33,27.004053
-908.639985,33,27.03896
-1007.317769,42,27.084838
-1007.051425,39,27.124731
-1008.071164,44,27.177589
-1008.991509,31,27.209511
-1006.861688,34,27.248519
-1008.592662,35,27.285412
-1007.498167,33,27.324182
-1009.68921,40,27.387085
-1008.307322,43,27.439943
-1007.733671,37,27.492803
-1006.878964,34,27.532695
-1007.145164,34,27.572589
-1009.217161,41,27.619463
-907.071624,42,27.673319
-1008.079317,41,27.729032
-1007.523154,38,27.773918
-1009.160073,32,27.82279
-906.198747,40,27.864677
-1006.32135,34,27.897101
-1007.985757,36,27.937585
-1007.815369,37,27.98761
-1008.180976,35,28.025594
-1009.124903,37,28.062631
-1008.604691,34,28.098566
-1006.840606,38,28.144499
-1008.811844,35,28.189478
-1006.868121,44,28.239422
-1007.954714,35,28.281404
-1007.567754,37,28.328305
-1008.136585,39,28.383201
-908.022135,35,28.427083
-1008.564117,36,28.462987
-1009.120136,42,28.516842
-907.785465,34,28.56272
-907.975911,34,28.606604
-1007.086831,36,28.652342
-908.446144,37,28.698219
-1008.006271,41,28.757191
-1007.580543,38,28.838284
-1008.777049,38,28.888661
-1007.548978,37,28.935536
-1007.164542,36,28.985605
-1009.153812,38,29.028209
-1007.163254,37,29.076123
-1007.350723,39,29.122998
-910.41985,39,29.176853
-1007.97121,41,29.225723
-1007.894396,37,29.281142
-1007.837303,33,29.314053
-1009.317722,37,29.35993
-1006.285045,41,29.40481
-1007.599679,42,29.44969
-1006.996415,36,29.499085
-907.102827,38,29.53499
-1008.835634,36,29.580867
-1007.53945,39,29.621757
-1007.356889,35,29.661651
-1008.844502,32,29.696564
-908.732472,43,29.741725
-1007.681352,37,29.790597
-1010.182115,38,29.83816
-1006.438518,36,29.893013
-1007.966337,35,29.941882
-1008.490372,37,29.986763
-1007.102055,42,30.032645
-1008.640441,39,30.081524
-906.638791,39,30.133391
-1008.077594,41,30.193837
-1008.711775,34,30.235251
-1007.269002,39,30.284121
-1007.136546,34,30.327005
-1008.067752,37,30.374879
-1007.303736,36,30.413774
-907.923733,36,30.454672
-1006.926021,41,30.504219
-1010.308223,40,30.550096
-1007.056622,36,30.589991
-1009.818168,33,30.630881
-1007.31389,37,30.672769
-1009.991902,34,30.707682
-1010.913554,37,30.753558
-1008.837098,31,30.788465
-1008.891633,38,30.838073
-907.723803,35,30.881955
-1007.247993,38,30.933816
-1009.264883,37,30.978351
-1009.692944,36,31.020267
-1007.051961,41,31.075122
-1009.589819,34,31.119003
-1007.938559,41,31.16887
-1009.162454,37,31.217739
-1007.057693,43,31.263616
-909.311173,36,31.305507
-1009.374766,34,31.344406
-1008.664206,38,31.393583
-1009.222591,40,31.435535
-906.878124,33,31.467012
-1008.583778,34,31.507463
-907.924886,33,31.550344
-1007.789348,39,31.6042
-1006.734598,37,31.659054
-1010.318083,41,31.718894
-1009.696575,44,31.769406
-1008.663354,39,31.813331
-1008.501009,41,31.854222
-1009.381805,36,31.899101
-1007.310091,37,31.942984
-908.877634,36,31.991709
-1007.522955,35,32.034035
-1008.387927,39,32.084898
-1006.299898,40,32.135772
-808.882775,33,32.178663
-906.664106,37,32.220562
-1007.437735,38,32.265442
-910.380871,41,32.316309
-1008.030606,41,32.362189
-1009.746859,37,32.416048
-1007.376878,39,32.461925
-1006.993028,37,32.503327
-1009.068892,40,32.548022
-1008.055351,36,32.591904
-1008.800406,36,32.629803
-807.653271,34,32.669228
-1008.507326,37,32.7171
-1008.894807,36,32.759986
-1008.185715,37,32.800492
-1008.595152,37,32.839478
-1008.606511,35,32.891374
-1006.458185,37,32.948223
-1009.463499,39,32.993103
-1009.127102,38,33.039976
-1006.844376,38,33.089843
-908.272653,36,33.14171
-1008.937673,32,33.176617
-1007.974793,33,33.210531
-908.014423,33,33.244935
-1008.863583,39,33.284271
-1009.809828,33,33.320174
-1008.390573,41,33.364057
-1008.760355,41,33.415479
-1007.342941,35,33.45639
-1006.92524,38,33.503271
-1007.075019,35,33.543465
-1007.626428,39,33.594331
-1006.829576,34,33.637216
-908.12421,39,33.689078
-1006.674101,37,33.72977
-1008.182605,40,33.775682
-1008.320431,35,33.821693
-1007.598442,35,33.866668
-1007.560077,37,33.910627
-1007.462139,40,33.956574
-1008.645535,36,33.999502
-1007.77186,36,34.036403
-908.378051,38,34.089263
-1007.210668,35,34.137134
-1008.05247,42,34.183012
-1007.913155,37,34.228514
-1010.383114,36,34.273395
-1008.110405,37,34.324258
-1009.002073,37,34.364151
-1007.587316,41,34.415018
-1008.882958,40,34.46688
-1008.097992,32,34.508349
-1008.634612,40,34.553229
-1008.575665,36,34.589131
-1007.671033,35,34.625036
-1008.828918,32,34.666924
-1008.302587,37,34.719782
-1007.935396,32,34.757683
-1006.612753,34,34.801749
-1007.558125,42,34.846844
-1006.064466,36,34.898637
-1009.113445,45,34.948883
-1006.64886,41,34.993828
-1008.912881,35,35.032614
-908.176616,36,35.071361
-1008.834514,35,35.112257
-1008.505982,39,35.152151
-1008.948134,37,35.195036
-1007.240578,37,35.244903
-1008.330396,40,35.307737
-1007.442207,36,35.3586
-1007.568019,36,35.414451
-1008.5398,34,35.467308
-1007.291168,43,35.532135
-1006.984521,38,35.591977
-1009.668665,32,35.647826
-1006.577793,38,35.707666
-1006.794576,42,35.770498
-1008.468746,35,35.833577
-1007.70435,38,35.893417
-1007.342466,40,35.947273
-1006.722471,35,35.996142
-1010.572058,37,36.044015
-1006.963848,44,36.109838
-1008.100856,35,36.155716
-1007.058425,43,36.206579
-1008.514304,38,36.26243
-1008.034911,35,36.309306
-1006.326539,37,36.360168
-906.139567,38,36.414025
-1008.151971,35,36.456912
-1008.047106,37,36.505781
-1007.546165,37,36.556657
-1010.810955,35,36.597553
-1007.432652,39,36.662509
-1007.324986,33,36.707389
-1007.272151,39,36.78518
-1009.761814,38,36.84453
-907.49913,34,36.880433
-1010.974509,36,36.926311
-1007.202747,34,36.965208
-1006.951281,37,37.016089
-1007.174929,39,37.061476
-1006.49462,35,37.10137
-906.698156,36,37.140267
-1008.858244,39,37.190133
-1006.817175,39,37.243711
-1007.886436,40,37.302555
-1008.568406,32,37.353418
-1009.35378,34,37.397301
-1009.923984,33,37.443839
-1006.655103,39,37.485726
-1008.408137,35,37.521149
-1009.016877,37,37.569021
-1007.379691,35,37.610909
-1008.660946,33,37.646813
-1008.379651,41,37.703661
-1008.499482,38,37.748541
-1008.720604,34,37.787437
-1007.976279,32,37.83132
-1006.817221,41,37.88717
-705.811334,37,37.923074
-1007.548982,40,37.963965
-1007.742418,36,38.005801
-1009.277325,40,38.054677
-1008.105554,34,38.096569
-1007.4132,35,38.132477
-907.767554,40,38.179353
-1007.715369,43,38.23323
-1006.499796,38,38.274212
-1007.516679,33,38.312155
-1007.463619,35,38.365056
-906.41209,39,38.436923
-1007.669345,34,38.483843
-1009.755431,34,38.536782
-1007.371334,35,38.583658
-1007.044815,37,38.635519
-1008.86982,34,38.686382
-1008.966236,31,38.73226
-1006.314437,36,38.780132
-1008.485274,33,38.827006
-1006.820583,36,38.876874
-1008.152478,36,38.926528
-1010.175275,34,38.978389
-1008.977203,37,39.018282
-1008.53337,41,39.066161
-1009.444484,34,39.113767
-1008.968831,36,39.163634
-907.836924,34,39.20652
-1007.586956,39,39.264365
-1006.979798,40,39.321947
-1006.258224,34,39.375351
-706.528819,36,39.431203
-1009.444294,33,39.482067
-1008.542155,33,39.529938
-1008.124549,32,39.56814
-1007.40201,35,39.60903
-907.339731,33,39.648923
-1009.179113,36,39.692315
-907.396681,43,39.762632
-908.062157,41,39.821475
-1010.278458,42,39.873337
-1010.049117,35,39.918216
-1007.518961,38,39.967086
-1009.426817,34,40.013961
-908.010269,39,40.076794
-1007.310025,40,40.13364
-908.431885,38,40.177524
-1007.657254,41,40.224397
-1007.017164,36,40.26617
-1006.379957,39,40.304068
-1007.025559,38,40.344958
-1006.117499,39,40.398152
-1008.351625,36,40.45018
-1010.651579,42,40.512928
-1007.010143,39,40.575022
-1007.642013,32,40.626625
-1009.013597,39,40.678565
-908.534573,35,40.734329
-906.975144,32,40.785193
-1008.696253,34,40.836057
-1006.300087,34,40.885924
-1007.428039,32,40.936787
-1006.493796,39,40.994633
-1007.967962,32,41.031534
-1008.366753,35,41.076414
-1008.055299,33,41.124885
-1008.497998,32,41.168767
-707.066988,33,41.218635
-1007.616898,36,41.25753
-1006.820708,36,41.298422
-1007.350594,33,41.338314
-1008.947571,36,41.374218
-1006.400823,39,41.427599
-1006.792154,36,41.469488
-1006.876143,37,41.506388
-1009.471505,31,41.538303
-906.64425,36,41.580302
-1008.400995,34,41.617204
-1007.71335,50,41.670451
-807.235568,38,41.719696
-1009.123075,38,41.77455
-910.517607,35,41.809456
-1009.687681,41,41.852249
-1008.483458,36,41.898034
-1006.84498,37,41.942916
-1007.708456,47,42.002263
-1007.487674,42,42.054124
-907.786471,36,42.098009
-1006.108715,33,42.141726
-1008.546419,35,42.186785
-1009.211362,36,42.23244
-907.69396,37,42.282307
-1009.005195,34,42.323198
-907.073289,38,42.374062
-909.914811,37,42.414952
-1009.539022,35,42.470803
-1008.869063,33,42.512691
-1009.120699,37,42.56156
-1006.479277,36,42.620403
-1010.09806,34,42.670286
-1008.598065,33,42.720154
-1007.60635,39,42.770021
-1008.897056,36,42.816895
-1009.871442,37,42.867759
-1008.171142,39,42.920618
-1008.29183,36,42.965497
-1008.665247,33,43.005391
-907.140773,37,43.049274
-1008.649285,33,43.086175
-1007.796068,38,43.134048
-1006.910824,43,43.187903
-1009.352143,37,43.228795
-1010.59867,41,43.290628
-1006.191499,36,43.341492
-1007.793479,43,43.400335
-1008.603602,39,43.445097
-1008.571174,31,43.48104
-1006.526385,37,43.526917
-907.179209,35,43.574795
-1006.453399,48,43.637599
-1007.280203,44,43.688463
-1006.910537,37,43.751295
-907.650196,34,43.791188
-1005.943762,33,43.84305
-907.913675,41,43.887929
-1009.025654,38,43.938795
-1006.747236,38,43.984671
-1007.809958,36,44.029551
-1006.714528,38,44.083069
-808.408692,36,44.131938
-1007.374552,40,44.1838
-908.853081,35,44.224691
-1008.684733,38,44.262593
-707.568703,36,44.304484
-1009.10028,39,44.354962
-907.387247,32,44.39685
-1009.167704,39,44.445719
-1009.026137,35,44.493399
-1007.795524,37,44.549249
-1007.852865,38,44.608092
-1007.9445,36,44.660951
-1009.458539,33,44.702839
-1006.915364,38,44.759686
-1007.070513,40,44.806561
-1009.989626,41,44.849446
-1007.250475,37,44.89732
-1007.761258,37,44.946188
-1008.24913,35,44.996055
-1007.091141,38,45.040935
-1008.125327,38,45.089805
-1008.574034,39,45.144658
-1009.69517,43,45.204497
-1007.954573,40,45.266332
-1009.410746,36,45.320188
-1008.469137,52,45.390001
-1006.247817,35,45.434881
-1006.348027,37,45.473777
-1010.439794,39,45.52415
-1008.067213,37,45.575022
-907.69699,35,45.619904
-1007.737252,40,45.669774
-1009.319038,38,45.713443
-1007.463017,43,45.774287
-906.344293,35,45.827799
-1007.16603,35,45.865706
-1006.962245,34,45.912586
-908.664889,42,45.960247
-1009.641112,38,46.002135
-1007.343254,37,46.041032
-1008.452875,39,46.096881
-1009.325437,33,46.176239
-1007.618437,40,46.236078
-1008.339494,35,46.282952
-1008.996747,33,46.329828
-1010.230305,38,46.38723
-907.877747,35,46.44009
-1010.773283,37,46.49993
-906.715447,38,46.578719
-1008.436685,34,46.629582
-907.51359,43,46.707375
-907.880584,40,46.770228
-1008.430087,36,46.821093
-1007.899967,40,46.869962
-1007.458965,38,46.934788
-906.330997,39,46.995626
-1009.116999,38,47.051477
-1007.804103,41,47.10234
-1007.820454,36,47.142234
-1008.057125,33,47.176648
-1009.323989,36,47.219533
-1008.598125,38,47.268403
-1008.087165,33,47.314786
-1009.43093,34,47.366647
-1007.950444,34,47.416515
-1009.027011,37,47.466382
-707.170219,41,47.524227
-1008.559489,33,47.563121
-906.616442,40,47.614983
-1006.707316,41,47.673827
-1007.331302,44,47.725688
-1009.34814,37,47.77356
-908.828837,35,47.818439
-1009.662623,38,47.868305
-1007.631172,34,47.93014
-1008.889925,35,47.974023
-1010.800414,42,48.051816
-1009.48735,34,48.097693
-809.547863,41,48.149554
-906.805201,40,48.199421
-1010.491785,39,48.24031
-1009.169885,42,48.288185
-1009.203596,42,48.329078
-908.309064,40,48.374954
-1006.864692,32,48.416391
-1009.498029,41,48.47224
-1008.430366,32,48.507147
-807.200938,35,48.555019
-1007.030773,36,48.593915
-905.87407,36,48.642784
-1007.698505,40,48.691363
-1008.193128,37,48.727671
-1007.040412,35,48.774736
-1007.93513,45,48.823415
-1008.190545,39,48.8663
-1006.638965,37,48.902225
-1009.683382,42,48.957084
-1007.432559,36,49.003867
-907.725261,33,49.046753
-1008.917413,40,49.093627
-1009.706552,35,49.143495
-808.627821,37,49.197351
-1007.298821,38,49.240236
-807.209631,37,49.303069
-1008.797475,35,49.359919
-1006.59044,35,49.415781
-1007.601245,35,49.456671
-1009.621449,31,49.487588
-1009.391124,38,49.532468
-1008.651108,34,49.564383
-1009.216114,38,49.609531
-1007.267085,39,49.653417
-1007.843983,37,49.691322
-1007.459015,40,49.735207
-1008.123285,36,49.781111
-1009.130307,35,49.817053
-909.821737,37,49.865004
-1009.881594,42,49.911933
-1009.152834,37,49.960898
-1008.663075,38,50.005846
-908.700964,41,50.048831
-1007.108486,39,50.097768
-1009.026353,33,50.14177
-1008.727226,36,50.178715
-1008.51476,43,50.237592
-1008.836541,42,50.279481
-1006.360918,40,50.32436
-1008.105591,41,50.372232
-1007.537295,39,50.41412
-1006.901421,33,50.460515
-1008.295075,34,50.50739
-1010.583605,39,50.555261
-1009.732993,38,50.596153
-1006.417018,33,50.637566
-1009.083971,45,50.701396
-808.236125,38,50.746277
-1007.719889,36,50.791161
-1006.413805,40,50.832052
-1007.309245,36,50.876935
-906.627093,39,50.919822
-1007.088528,36,50.958716
-1006.488654,40,51.007585
-1009.800024,36,51.050958
-907.116755,41,51.106808
-908.232365,38,51.152686
-1009.625661,37,51.201555
-1007.747348,40,51.242445
-1008.541342,32,51.278351
-1006.64235,41,51.330212
-1007.835661,36,51.373096
-1008.490713,33,51.405011
-1010.159366,44,51.452882
-1007.84975,35,51.50275
-1009.406404,44,51.555609
-905.693775,34,51.595501
-1009.920435,35,51.630408
-907.435232,33,51.672296
-1006.053535,37,51.726153
-1010.723525,39,51.770035
-1006.594436,37,51.809929
-1006.995183,37,51.853812
-905.725921,42,51.917641
-1010.026613,43,51.965513
-1008.363567,38,52.020365
-1007.588407,40,52.068238
-1010.259771,34,52.118104
-1009.789061,45,52.171961
-1008.578236,33,52.202878
-1008.728551,35,52.242771
-1007.251492,41,52.296627
-1009.594618,56,52.369432
-707.904953,37,52.412319
-1007.335897,36,52.449219
-1006.952191,38,52.493102
-1007.898199,41,52.544963
-1008.857604,37,52.585854
-1007.090482,43,52.639709
-908.124919,41,52.693566
-808.131035,36,52.740441
-1006.594723,37,52.788312
-1009.571215,38,52.830201
-1007.44981,42,52.885054
