#{"t_start": 1767475001.0456302, "env_id": null}
r,l,t
-1008.857381,35,12.386574
-907.155174,38,12.444558
-807.570869,34,12.488579
-1007.480668,38,12.543566
-1008.21341,36,12.595617
-1008.625881,33,12.637698
-1009.45832,35,12.685677
-1009.979018,33,12.7346
-1007.072157,36,12.793506
-907.885875,36,12.843527
-1009.056698,34,12.893584
-1007.216674,36,12.945568
-1007.736902,37,12.99758
-1009.826719,34,13.044555
-1009.281853,32,13.098662
-1009.490425,38,13.1587
-1008.062744,34,13.203646
-1008.578995,31,13.242645
-1007.243867,35,13.287696
-1008.255183,33,13.332913
-906.870995,34,13.384812
-1007.645214,34,13.425718
-1007.248292,36,13.473668
-907.845384,33,13.515705
-1008.552006,39,13.567733
-1007.032556,33,13.620719
-806.582288,34,13.665711
-1007.550774,43,13.729771
-1008.305025,34,13.773688
-1009.515748,33,13.829694
-1009.309235,31,13.868664
-1010.101005,36,13.917127
-1009.813641,34,13.960594
-1008.301094,38,14.018612
-1006.911031,36,14.071638
-907.257551,35,14.120635
-1007.089924,41,14.181759
-1006.611669,35,14.22972
-1008.092084,36,14.275676
-1008.872638,32,14.323638
-1006.909069,39,14.377113
-907.779774,33,14.427672
-1008.164121,34,14.4796
-1007.020798,37,14.52455
-1007.31883,34,14.579617
-1008.662224,33,14.621707
-1009.444275,41,14.679692
-1008.824156,35,14.729688
-1007.432387,36,14.771696
-1007.860101,37,14.823745
-907.364675,34,14.880025
-1007.059014,36,14.923922
-1009.435741,37,14.970814
-1008.281741,35,15.015734
-1006.574902,32,15.06268
-1007.549089,34,15.103706
-1009.812877,33,15.144667
-907.837036,34,15.196678
-1008.560073,36,15.24868
-1010.606185,38,15.306713
-907.644372,36,15.355834
-907.80023,35,15.397308
-1007.588745,34,15.445827
-1007.858901,40,15.494748
-1009.168845,31,15.532824
-1007.971518,40,15.584743
-908.649276,35,15.633672
-1011.423901,40,15.684702
-1008.461764,36,15.728793
-1006.785356,39,15.779858
-1007.366772,35,15.827847
-1009.677109,36,15.876853
-1006.42241,39,15.927312
-1008.141012,33,15.968874
-1006.905385,38,16.010887
-1008.363796,35,16.050807
-1007.372028,33,16.095768
-1008.059287,33,16.139774
-1009.678894,32,16.181751
-907.012194,37,16.230849
-1009.736062,35,16.280864
-1008.30587,34,16.321841
-1006.682776,34,16.362796
-1007.664018,39,16.418849
-1009.137534,38,16.489771
-906.425371,33,16.537861
-1006.939248,38,16.588885
-1007.160685,35,16.634906
-1007.529147,32,16.670921
-907.438829,37,16.714859
-1006.393835,34,16.755833
-1009.579898,36,16.80179
-1007.13447,38,16.852765
-1007.941369,34,16.899767
-1008.769661,35,16.945767
-1010.245421,38,16.99849
-907.734896,30,17.040474
-1006.884311,36,17.090589
-1013.311837,48,17.151586
-1006.880422,36,17.201578
-908.322033,32,17.25264
-1009.282657,35,17.299657
-906.978775,40,17.350738
-1007.59379,38,17.402685
-906.434887,41,17.464657
-1009.04384,34,17.509659
-907.638993,36,17.569679
-1008.676534,36,17.612614
-907.651116,35,17.663656
-1007.52858,35,17.712675
-907.104023,35,17.757845
-1009.561467,37,17.807384
-1007.446855,34,17.857411
-1008.936947,37,17.907942
-1008.026989,35,17.949948
-1007.062799,36,17.997884
-1008.731257,37,18.04606
-908.715513,38,18.099951
-1007.087034,37,18.142884
-1007.572515,36,18.195796
-1007.583226,35,18.244784
-1008.613368,36,18.300766
-1007.290497,37,18.347836
-1007.596978,34,18.394825
-1007.313113,37,18.442773
-1008.113073,36,18.491713
-1010.073404,38,18.539698
-1010.332285,39,18.590683
-907.397308,30,18.627639
-1008.000104,36,18.664594
-1009.542144,36,18.707559
-1006.222337,32,18.749579
-1006.192083,39,18.79759
-809.262525,43,18.85454
-1007.70392,39,18.896621
-1007.353161,34,18.935635
-1007.414439,33,18.975597
-706.393864,32,19.019794
-1008.960483,39,19.075713
-1006.514984,37,19.128788
-1009.797543,39,19.177221
-1007.207763,36,19.224656
-1008.074898,38,19.269709
-1008.461333,33,19.321676
-1009.285335,33,19.366608
-1009.030767,37,19.410554
-1008.147837,33,19.451444
-1009.024949,34,19.491338
-1008.933932,34,19.533226
-1006.681805,35,19.57611
-1010.032092,44,19.633963
-1006.856161,38,19.682843
-1010.850899,33,19.725767
-1007.530449,41,19.77765
-1010.421759,35,19.815551
-1006.089913,31,19.855446
-1007.33305,34,19.904327
-1009.50922,32,19.951207
-1007.28098,36,19.997088
-1007.649683,35,20.046464
-1006.416673,34,20.089355
-1008.370812,35,20.139221
-1008.797141,31,20.174128
-1008.944044,40,20.227496
-1009.242479,34,20.274405
-1008.419432,34,20.320288
-1007.327451,37,20.367269
-1009.183944,33,20.416579
-1009.250867,34,20.462462
-1009.035411,36,20.506348
-1009.892926,39,20.562198
-907.192514,38,20.609579
-1007.453395,38,20.660444
-1009.080037,32,20.702336
-1009.514308,35,20.747217
-907.577001,27,20.780632
-907.353825,34,20.823521
-1008.543331,32,20.863418
-1007.795612,35,20.90431
-1008.480393,37,20.953189
-1006.697143,36,20.998636
-807.78164,30,21.042523
-1007.873635,34,21.087414
-1007.285945,35,21.128296
-1008.138727,35,21.176172
-1009.405858,33,21.216575
-1007.994961,41,21.27442
-1006.559183,37,21.322292
-1009.360053,35,21.363689
-907.581791,31,21.402587
-1008.517854,33,21.443477
-1008.742629,34,21.492352
-1008.149053,38,21.54029
-1007.097512,36,21.586241
-1008.637663,35,21.632622
-1007.147197,36,21.683587
-1008.680313,35,21.725485
-1006.798737,35,21.776389
-1009.131665,33,21.817313
-1006.670626,37,21.866696
-906.803734,37,21.912679
-1008.592435,35,21.957559
-1008.528679,34,21.997587
-1007.971616,34,22.046515
-1007.819937,35,22.09152
-1008.540621,36,22.1365
-1008.96219,33,22.180486
-1008.093267,34,22.224378
-1007.125532,34,22.269778
-908.578013,34,22.314756
-1008.838067,32,22.35826
-1009.308359,32,22.402238
-807.395171,37,22.451118
-1008.195457,34,22.488024
-1008.042218,34,22.530974
-1006.920605,35,22.574897
-1008.849585,33,22.607808
-907.825683,32,22.644715
-906.190491,37,22.686613
-906.384086,35,22.72851
-1007.552869,33,22.773396
-1009.123878,37,22.818784
-906.639459,37,22.868666
-1006.907634,37,22.913557
-1007.299563,37,22.964426
-908.039466,33,23.018797
-1009.090724,35,23.06268
-1009.403223,33,23.10463
-1007.832098,37,23.150514
-1009.145109,34,23.197397
-1007.912724,35,23.245779
-907.649763,31,23.286761
-1006.901153,37,23.328647
-1008.299531,33,23.366546
-1008.332675,36,23.410429
-1006.699226,37,23.457303
-1008.089775,34,23.508172
-1009.041157,33,23.561034
-1007.231617,35,23.623866
-1009.702442,31,23.670743
-1008.28604,34,23.716622
-807.360392,35,23.756526
-908.002263,35,23.797462
-1008.992943,33,23.84032
-1006.74121,37,23.894693
-1007.260343,35,23.935588
-908.078113,36,23.982496
-1006.891475,37,24.033436
-907.752106,34,24.076347
-1007.966858,33,24.117183
-907.996274,30,24.164692
-1009.304568,33,24.212564
-1008.111826,33,24.255449
-809.202897,34,24.300329
-1009.764017,33,24.343832
-1007.357097,35,24.390708
-1008.610879,33,24.432595
-1008.623824,35,24.472489
-1009.94341,35,24.523353
-1008.017593,34,24.575222
-1006.90664,36,24.643056
-1007.163223,36,24.69849
-908.056539,31,24.738382
-1009.270049,32,24.782269
-1008.946033,34,24.823167
-907.586214,35,24.864065
-1006.696514,34,24.905961
-1009.29544,33,24.949856
-1008.963626,34,24.995734
-1009.035207,34,25.044614
-1007.813544,35,25.088506
-1007.645696,34,25.128908
-808.368622,36,25.180776
-1007.55543,34,25.224667
-1006.50964,35,25.279535
-907.029595,37,25.328914
-1008.397615,34,25.382149
-1008.239162,33,25.425035
-1006.882795,37,25.479899
-1007.179161,36,25.535752
-1007.651869,33,25.574654
-1007.560478,36,25.622531
-1008.803391,32,25.657961
-1009.304866,34,25.699859
-1009.477073,35,25.74674
-1006.710387,37,25.789634
-1008.412456,34,25.829531
-1007.622721,33,25.886887
-1008.124507,35,25.939748
-1006.976617,36,25.98762
-1006.120021,35,26.038034
-907.624782,34,26.081894
-1008.369545,36,26.121789
-907.506292,36,26.173658
-907.514366,34,26.224521
-1008.722787,32,26.269675
-1006.882395,36,26.321534
-1008.092132,37,26.379046
-909.037753,33,26.422962
-907.023631,33,26.466844
-1008.626604,33,26.512753
-1006.772987,35,26.562617
-1006.363282,35,26.608465
-1008.142235,35,26.649359
-1006.914361,36,26.698234
-1008.270338,36,26.737134
-1009.705244,32,26.769048
-906.193845,36,26.813928
-1009.375074,35,26.85981
-1009.748619,34,26.896717
-1008.954891,34,26.944597
-1008.861897,33,26.993976
-1008.58748,36,27.042849
-1007.642787,34,27.091722
-906.941282,34,27.134608
-1008.191665,37,27.17601
-1008.739519,36,27.219895
-1008.391775,35,27.273762
-1009.270507,33,27.313656
-1009.716022,36,27.357048
-1009.656578,35,27.397948
-1007.113435,33,27.441829
-1008.701041,34,27.485712
-1008.984855,36,27.536872
-1007.386774,33,27.576768
-1008.530728,34,27.614671
-1008.661785,33,27.660057
-1009.10104,36,27.708937
-1008.556152,35,27.757818
-1007.761647,37,27.804693
-1007.551899,34,27.850083
-1009.255815,32,27.892972
-1006.431198,34,27.941852
-1007.68231,35,27.990731
-1006.451646,36,28.040118
-1009.178993,35,28.081013
-1006.184491,35,28.13587
-1007.17706,34,28.177855
-1007.439625,37,28.225729
-907.324965,33,28.267127
-907.476901,34,28.309016
-1009.888332,32,28.349918
-1006.294458,36,28.403774
-1008.358779,35,28.449168
-1009.376848,36,28.490071
-1006.798326,37,28.547691
-906.473769,35,28.594566
-907.256338,32,28.638451
-1008.393597,35,28.682333
-1007.354061,35,28.725219
-1006.774385,36,28.772094
-1008.47724,37,28.81499
-1009.436432,34,28.855893
-908.020781,32,28.893795
-907.407412,29,28.937682
-807.944934,32,28.98207
-1006.426525,36,29.028945
-906.700334,33,29.069835
-1008.412476,34,29.117707
-1008.88522,34,29.16609
-1006.601188,43,29.228927
-1007.29428,36,29.275803
-1008.992712,34,29.318214
-1007.225404,34,29.368083
-1007.413092,35,29.412967
-1008.026956,33,29.455855
-1006.882808,34,29.503727
-1007.405043,38,29.552107
-907.540543,33,29.593994
-1009.632302,34,29.63789
-1009.582998,33,29.68676
-1008.182615,35,29.738135
-1007.010981,35,29.780035
-1007.453153,36,29.827915
-1008.443994,35,29.882772
-1007.039372,34,29.927165
-1007.156207,34,29.971047
-907.233206,36,30.019924
-1006.77797,36,30.069791
-1007.55384,36,30.112186
-1008.33402,37,30.163054
-807.794092,35,30.216912
-1009.967569,34,30.259801
-807.506207,29,30.298206
-906.877661,34,30.346087
-1007.225235,32,30.389975
-1007.895058,34,30.432869
-1010.083222,35,30.483248
-1006.527607,33,30.524142
-1009.478183,37,30.570032
-907.479533,34,30.61791
-1008.615926,37,30.671276
-1007.619895,36,30.721149
-1008.153598,38,30.773025
-1008.938241,33,30.813921
-1006.413843,33,30.855814
-1007.891255,37,30.904206
-1007.260387,35,30.954078
-1006.887534,36,31.001955
-1007.330674,35,31.044848
-1008.603541,33,31.086828
-906.510256,36,31.13571
-909.353192,31,31.177611
-1005.884376,34,31.216516
-1008.476051,34,31.267447
-1008.913989,34,31.315381
-906.818883,35,31.365286
-1006.340358,30,31.406241
-1009.737418,37,31.455206
-1009.957959,35,31.506234
-1008.112996,36,31.555112
-1009.274919,35,31.606013
-1010.614597,34,31.648937
-1009.030205,33,31.687347
-1006.557203,35,31.729865
-907.202266,34,31.771787
-1009.99554,36,31.814743
-1009.059078,29,31.847714
-1009.388239,37,31.8907
-1009.185021,34,31.935582
-1009.273879,34,31.980563
-908.355115,40,32.032491
-1009.110244,38,32.073381
-908.632077,32,32.117276
-1009.02523,36,32.160165
-1008.107736,35,32.206045
-1006.87848,34,32.248472
-1009.585175,47,32.313272
-1007.388314,34,32.354163
-1007.613098,36,32.397055
-1009.52945,36,32.440456
-907.33794,34,32.485348
-1009.468637,36,32.528238
-1006.869398,38,32.577175
-908.130202,33,32.62617
-1008.386223,39,32.67009
-1009.662992,38,32.723466
-907.953745,40,32.786301
-1009.032571,35,32.829303
-1007.584692,36,32.87119
-1010.148318,33,32.914079
-1006.513334,35,32.960496
-1006.952105,36,33.002385
-1005.822658,30,33.043284
-1006.624123,32,33.080189
-1009.404035,34,33.121141
-1006.822474,34,33.162035
-907.228722,37,33.209015
-1007.389192,36,33.259942
-1006.514912,37,33.300834
-1008.208416,35,33.3434
-906.979458,36,33.386285
-1007.121476,36,33.431165
-907.668411,34,33.474082
-1009.451819,30,33.505965
-1007.068757,34,33.542872
-1007.80212,36,33.585796
-1008.887996,33,33.633316
-1008.311889,34,33.686146
-1006.627454,35,33.739523
-908.079166,35,33.78141
-1008.874084,35,33.82629
-1008.553739,35,33.869177
-907.835978,30,33.905078
-1006.78943,36,33.951052
-1007.132178,34,33.997924
-1007.291113,34,34.033929
-1008.183004,34,34.074553
-1006.460073,35,34.116438
-1008.47678,34,34.157301
-1008.176956,35,34.205172
-1006.889524,36,34.250091
-1006.926077,34,34.299019
-1009.247068,30,34.339919
-1007.810176,36,34.382815
-1009.014342,34,34.431777
-1007.147499,34,34.479362
-909.124793,34,34.528232
-1008.190506,36,34.579096
-1006.785685,36,34.615997
-1008.547168,35,34.655893
-906.763782,33,34.704798
-1008.384434,36,34.748747
-1008.061759,35,34.800646
-1008.980406,35,34.847521
-806.784351,35,34.890409
-1006.734684,37,34.940311
-1006.567208,35,34.992505
-1007.345436,34,35.040382
-1009.980416,38,35.086353
-807.559413,32,35.128305
-907.425427,28,35.169323
-905.947624,35,35.216266
-1006.086337,33,35.260213
-1008.637058,33,35.30857
-1007.976928,35,35.362464
-1008.852774,33,35.400369
-906.467851,35,35.446246
-1008.27262,33,35.495217
-1008.376607,37,35.536674
-1007.679727,34,35.578564
-1008.445105,33,35.619455
-1009.152223,34,35.66138
-1008.476151,33,35.708354
-1006.222352,29,35.749283
-808.01706,34,35.790236
-1008.354321,33,35.827652
-906.206139,33,35.869456
-1008.965119,33,35.909348
-1010.290645,33,35.949242
-907.422746,30,35.983154
-1007.982992,35,36.028033
-1009.559057,32,36.071989
-1006.906606,34,36.108928
-1007.314432,36,36.158689
-907.496139,28,36.189672
-1007.269864,36,36.236549
-1008.670295,32,36.282431
-1008.206108,35,36.333363
-1009.814043,32,36.374315
-1006.988129,36,36.420292
-1007.237961,34,36.463744
-1006.397794,34,36.505702
-908.793046,37,36.551614
-1007.023058,34,36.593164
-1006.392334,31,36.630065
-1008.177491,33,36.671955
-1007.500224,37,36.714843
-1009.239561,33,36.766358
-1008.712139,34,36.805223
-1009.015988,34,36.856184
-1006.077749,32,36.894085
-1007.65129,35,36.938704
-1008.431845,33,36.986612
-1006.468315,35,37.034474
-1008.549915,34,37.078331
-907.513194,30,37.117225
-1009.019148,31,37.157186
-1008.9079,32,37.19811
-907.673876,38,37.244003
-1008.780227,31,37.281906
-1008.985956,35,37.322807
-1008.444547,34,37.376675
-1006.916454,35,37.419597
-1007.19635,34,37.460522
-1008.659772,31,37.496489
-1006.768377,37,37.54636
-1007.477194,33,37.595738
-1007.97376,35,37.637634
-906.083922,35,37.686601
-907.639258,32,37.729499
-1008.768641,33,37.779528
-1006.705871,35,37.830394
-907.474483,35,37.875283
-1008.151498,33,37.911703
-1008.964687,34,37.957584
-1007.903063,33,38.002467
-1008.931694,31,38.041366
-1006.884595,35,38.084759
-1008.157383,33,38.123657
-1009.324347,38,38.172531
-1008.677189,31,38.208437
-907.132407,34,38.253827
-1007.779241,31,38.289733
-1009.132386,29,38.320653
-1009.184888,30,38.359554
-1008.078975,32,38.394463
-1008.445882,32,38.438349
-1007.379176,36,38.481383
-1009.507216,31,38.519283
-1007.101647,35,38.568699
-1006.135056,32,38.616571
-1008.30731,35,38.660454
-1008.600667,32,38.69536
-807.560632,33,38.740242
-1008.048142,31,38.778143
-1009.08821,32,38.81804
-1008.005586,32,38.860935
-1007.152903,34,38.899841
-1008.335058,32,38.936749
-1007.096931,36,38.984478
-908.009084,32,39.027379
-1008.796508,29,39.069774
-1009.407668,29,39.113816
-1007.23153,36,39.168742
-1007.103303,36,39.213617
-1007.620201,41,39.271531
-1008.747191,32,39.311429
-1009.103035,30,39.350834
-1006.452135,34,39.394811
-906.466037,35,39.436829
-1009.484218,31,39.471776
-1007.945591,34,39.515723
-1008.268625,34,39.560611
-1006.334988,37,39.612563
-1007.480607,39,39.669511
-906.882829,33,39.706895
-1008.990376,35,39.753836
-908.752303,36,39.804704
-909.037846,33,39.84569
-1007.494544,31,39.884646
-1007.910408,32,39.924605
-1006.422108,37,39.977599
-1007.351451,35,40.05037
-1007.870219,32,40.092205
-1009.04486,29,40.12412
-1008.339555,31,40.165078
-1009.12241,29,40.202051
-1006.964827,38,40.255946
-907.610388,31,40.294945
-1009.208652,29,40.333851
-907.943022,31,40.37581
-1008.525352,29,40.412708
-1009.301206,30,40.448664
-1008.24492,32,40.489522
-1008.417895,34,40.529926
-1007.541,35,40.576806
-1007.062854,37,40.628778
-1008.047898,30,40.661697
-1008.614265,33,40.702647
-1007.952944,33,40.745609
-1008.172589,32,40.783523
-1007.703303,33,40.829908
-1008.473442,31,40.868865
-907.066733,33,40.916772
-907.559618,34,40.962683
-1008.488371,30,41.001587
-907.569889,36,41.050551
-1008.728054,30,41.094962
-1008.086799,35,41.140868
-1007.802675,33,41.183722
-1006.99961,34,41.229602
-1008.125918,30,41.265505
-1008.775968,34,41.312385
-1008.623867,29,41.347302
-1007.995281,33,41.391197
-1007.598639,37,41.436113
-1007.732124,30,41.483024
-1011.116295,39,41.533959
-907.365166,34,41.574881
-1007.552051,34,41.618871
-1006.952187,33,41.662728
-1007.340688,35,41.704627
-1008.84738,29,41.74004
-1009.29908,28,41.779998
-1007.981655,33,41.820986
-1008.49566,31,41.862885
-1006.1069,36,41.909822
-1007.734994,37,41.955795
-1008.831403,29,41.994696
-1008.209029,30,42.03659
-1008.612251,30,42.069018
-1008.75534,30,42.107915
-1006.73191,35,42.161171
-1008.527087,29,42.198217
-1006.956242,33,42.244288
-1007.503751,31,42.282362
-1007.262826,32,42.323432
-1007.502324,32,42.362657
-1007.104286,39,42.406613
-1008.447809,31,42.447556
-1008.121856,33,42.484627
-1006.862702,35,42.524629
-908.32429,32,42.563793
-1008.783905,29,42.598798
-1007.315578,37,42.65269
-1008.057512,33,42.69667
-1008.218829,33,42.747658
-1008.58568,30,42.788635
-1007.46638,31,42.828705
-1006.045256,36,42.874673
-1008.485161,30,42.917663
-1007.921435,30,42.959189
-1008.048472,31,43.003638
-1008.082764,30,43.040648
-1007.294651,34,43.083624
-1006.658441,36,43.132646
-1007.531495,31,43.171656
-806.50412,35,43.218673
-1007.491953,31,43.260704
-907.457818,34,43.301715
-1007.58565,37,43.344698
-1009.080548,29,43.383701
-1008.563049,29,43.419732
-1007.753708,31,43.461753
-1008.705071,29,43.504757
-1007.307437,33,43.544713
-1006.653887,38,43.601718
-1007.673272,31,43.636668
-1006.176441,36,43.680686
-1008.689776,30,43.717721
-1008.01288,30,43.759705
-1007.129845,32,43.799242
-1007.076601,33,43.833703
-1007.959518,30,43.868713
-1007.412211,31,43.909755
-1006.945093,34,43.95369
-1007.079385,33,43.995715
-1008.842072,30,44.033772
-1008.992245,29,44.071709
-1007.223835,31,44.113673
-707.607252,31,44.149649
-1006.464787,36,44.194661
-1007.328047,32,44.237573
-1007.177279,31,44.278515
-1007.986518,31,44.317523
-1008.252952,30,44.354531
-1008.90064,29,44.392604
-1008.88799,30,44.433646
-1007.201384,33,44.476635
-1007.79349,31,44.519626
-1007.203238,31,44.56257
-907.024347,36,44.611536
-907.650594,32,44.656508
-1007.738925,31,44.696502
-907.088604,34,44.749591
-1006.98446,32,44.788593
-907.389336,35,44.829664
-1007.87537,32,44.869091
-1008.493159,29,44.906604
-1007.527049,31,44.947672
-1007.381616,37,45.002663
-907.427539,31,45.04077
-1008.14276,30,45.080804
-1006.708377,34,45.120794
-1008.137816,33,45.160785
-1007.756147,30,45.201729
-1008.8122,30,45.239806
-707.795964,31,45.286769
-1007.701885,30,45.331861
-1008.103487,35,45.384779
-1006.884734,36,45.430861
-1007.889897,33,45.473836
-907.466521,32,45.517876
-1007.135631,31,45.554847
-1009.554519,29,45.597816
-1006.262734,31,45.631916
-1008.705085,29,45.671839
-1007.005727,34,45.711877
-906.965055,34,45.755887
-907.302803,34,45.804851
-909.467296,31,45.841825
-1007.749459,31,45.881879
-1008.712579,29,45.918971
-1008.4622,29,45.956932
-1007.942454,32,45.999917
-1006.732128,35,46.050881
-1009.101504,29,46.08787
-1007.469236,32,46.134897
-1009.079366,29,46.167902
-1009.25556,29,46.202883
-1007.393372,31,46.246844
-1007.975336,31,46.289051
-1008.171344,34,46.332874
-1007.919242,33,46.374899
-1007.341853,31,46.413849
-1007.665736,34,46.464856
-1006.430437,34,46.505917
