#{"t_start": 1767475531.7559826, "env_id": null}
r,l,t
-1011.174612,55,16.347787
-1009.288056,50,16.414746
-1008.517385,47,16.468731
-1006.243932,40,16.52676
-910.838423,62,16.612924
-1009.711055,48,16.675808
-1010.093447,50,16.738824
-1008.972972,59,16.816862
-1009.507841,39,16.862788
-1007.772119,40,16.909847
-1008.541613,39,16.947875
-1012.141421,66,17.039824
-1006.668486,40,17.085938
-1008.413999,44,17.138921
-909.79392,42,17.188817
-1006.401656,41,17.239846
-908.205189,44,17.292891
-908.090848,40,17.344896
-908.485578,39,17.396902
-1009.176197,42,17.453903
-1009.768302,73,17.551863
-1008.491031,35,17.601765
-1009.195945,43,17.650746
-1010.26665,33,17.698702
-1010.009617,39,17.7507
-1011.346356,43,17.804961
-1007.579853,35,17.848903
-1009.401027,50,17.915907
-1008.250188,45,17.978848
-1007.887637,39,18.028854
-1008.76843,37,18.074923
-909.461401,54,18.152905
-1010.343758,43,18.216921
-1010.396509,68,18.304848
-1006.583359,41,18.355973
-1011.042393,45,18.419999
-1007.045962,38,18.468933
-1007.246184,60,18.551905
-909.36906,43,18.61098
-907.925107,31,18.654886
-1009.660476,33,18.701815
-1010.902243,43,18.758062
-1009.814401,33,18.795024
-1007.413619,36,18.839917
-1008.794265,42,18.898972
-1009.470525,37,18.939972
-1008.640509,41,18.985933
-1006.283255,35,19.031906
-1009.150939,49,19.096896
-1008.297623,42,19.152956
-1007.659532,38,19.199932
-1009.985924,42,19.244949
-1007.05593,38,19.293991
-906.9481,42,19.343033
-1007.67042,44,19.401975
-1008.707418,49,19.467916
-1007.108099,44,19.520984
-1008.660774,48,19.57794
-1010.171812,38,19.626973
-1007.782924,43,19.684022
-1010.375681,39,19.732024
-1008.572793,38,19.783039
-1009.966447,34,19.824006
-1008.000698,62,19.90801
-1012.254089,49,19.967024
-1009.182313,46,20.024979
-1010.021191,41,20.084115
-1010.62804,42,20.139031
-1011.684699,45,20.201032
-1009.061389,35,20.245002
-915.137183,63,20.316127
-907.793093,36,20.361048
-1006.94947,45,20.411019
-909.104523,47,20.469076
-1007.790509,41,20.522084
-1007.352016,61,20.602
-1008.61692,43,20.660015
-1012.721928,57,20.722095
-908.577536,39,20.778063
-909.096796,41,20.82607
-1011.545842,44,20.884084
-908.573963,46,20.940079
-1006.797589,41,20.990073
-1007.135267,40,21.041034
-1007.514634,41,21.089075
-1007.685419,37,21.138118
-1009.336768,53,21.203066
-1008.575302,40,21.257118
-1008.282906,38,21.302207
-1009.187163,39,21.352551
-1009.955032,37,21.401226
-1007.819767,36,21.457206
-909.019051,50,21.528156
-1011.428903,46,21.59014
-1008.380027,39,21.643172
-1012.278156,51,21.708184
-1008.272193,43,21.758019
-1008.115851,40,21.805104
-1008.490105,37,21.85711
-1008.203666,38,21.910182
-906.385464,39,21.955138
-1007.49309,38,22.004116
-1007.695972,49,22.068156
-1007.500116,45,22.125164
-1006.508455,39,22.17223
-1008.091525,39,22.224179
-1013.144511,47,22.283222
-1012.701216,44,22.337145
