#{"t_start": 1767475268.312368, "env_id": null}
r,l,t
-1012.104603,42,4.133021
-1008.337352,30,4.170059
-1009.463822,37,4.217113
-1008.315949,33,4.262094
-1007.036929,35,4.301072
-1007.782324,35,4.346004
-1008.319945,32,4.386153
-1007.868502,33,4.425106
-1007.675671,35,4.467159
-1010.635853,47,4.524125
-1008.396674,33,4.572147
-1008.106705,32,4.615122
-1008.308787,34,4.657111
-1008.680565,31,4.693087
-908.148513,34,4.741136
-1007.751344,37,4.789138
-1008.697286,31,4.83311
-1009.824351,36,4.882158
-1006.876003,34,4.928162
-1005.741267,36,4.971162
-1008.421508,39,5.015188
-908.89903,34,5.055104
-908.227274,40,5.108154
-907.927713,38,5.161189
-1008.735579,32,5.205194
-807.999164,38,5.253209
-1009.883515,39,5.30823
-1009.22498,32,5.343199
-906.495681,41,5.396155
-1007.005408,37,5.438181
-906.009989,34,5.481215
-1006.127461,37,5.527533
-1008.862502,30,5.562134
-1008.113486,34,5.608213
-907.236531,38,5.652159
-1010.286808,44,5.710212
-1006.356003,32,5.751197
-1008.139344,41,5.806244
-1006.965016,35,5.859245
-1009.930152,39,5.913271
-1010.13296,45,5.97223
-1005.163643,27,6.008241
-1009.390158,40,6.059374
-1009.995498,35,6.102272
-1009.570874,56,6.16627
-905.790064,34,6.205242
-1006.77622,37,6.251249
-606.921704,38,6.29921
-1007.934273,33,6.346243
-1007.874064,32,6.389262
-1006.612681,37,6.43424
-1009.13473,33,6.478323
-1006.876753,37,6.524232
-905.600193,30,6.56321
-1006.81527,36,6.608313
-1008.191802,33,6.646254
-1005.761693,35,6.687221
-1009.342753,31,6.726264
-1007.658195,34,6.766295
-1007.209359,32,6.80824
-907.024343,32,6.845263
-910.570356,35,6.891309
-1007.825757,33,6.939258
-1010.574632,38,6.983296
-906.074526,29,7.021287
-908.411602,31,7.057742
-1008.709993,30,7.097767
-1007.565107,38,7.15345
-1010.1069,36,7.198428
-1008.744401,32,7.242436
-1008.422881,32,7.287289
-1008.926883,30,7.329344
-1006.425638,37,7.409302
-1007.192612,40,7.464325
-1007.454368,35,7.507287
-1006.438733,34,7.552323
-1008.879918,33,7.599261
-1007.779684,37,7.644433
-1008.795776,31,7.685393
-908.256398,34,7.726346
-1007.563099,33,7.770325
-1009.306836,37,7.819336
-1007.936261,39,7.864346
-1008.137469,38,7.909337
-1008.027639,38,7.954345
-1006.370891,33,7.997852
-1007.176156,41,8.047838
-1008.727293,35,8.093398
-904.916252,29,8.130386
-1010.301194,34,8.170431
-1007.669483,32,8.211341
-1006.649699,36,8.258518
-1008.53286,33,8.305402
-908.021423,39,8.353355
-1007.51338,45,8.419377
-907.498563,33,8.469371
-1006.839042,35,8.507822
-1008.269751,35,8.545273
-1008.61437,31,8.578456
-1006.028389,34,8.622344
-1008.660449,36,8.667824
-1009.481827,31,8.704323
-1007.878799,31,8.748455
-1008.816815,32,8.785372
-1006.973685,31,8.82139
-1007.937537,30,8.859426
-1006.495579,41,8.912386
-1008.834797,31,8.954427
-1007.440618,37,9.005357
-1007.082442,38,9.054374
-1006.687735,35,9.095357
-1008.439113,33,9.13245
-1007.875189,33,9.172448
-1009.066319,39,9.228396
-907.00877,36,9.276417
-1007.523602,34,9.319407
-1008.606488,31,9.359384
-1008.6752,43,9.408411
-908.012296,37,9.460447
-1006.581418,37,9.503473
-1008.607952,37,9.548418
-1008.439682,45,9.602439
-1007.538435,35,9.647512
-906.857892,45,9.702505
-1008.561588,41,9.747522
-1006.277499,37,9.793491
-1007.103549,44,9.858526
-1009.443954,33,9.908456
-1009.985466,32,9.946408
-1007.065882,37,9.986488
-907.404801,32,10.025451
-1006.019232,37,10.07242
-907.316623,38,10.126478
-1009.389272,31,10.168467
-1009.579458,31,10.201417
-1008.005831,40,10.248003
-1008.848127,32,10.291466
-1007.813603,42,10.350489
-1007.575311,39,10.396565
-1007.018455,41,10.452546
-1007.702345,36,10.496493
-1008.169783,39,10.550457
-907.98608,35,10.596518
-908.02067,44,10.653537
-1008.954277,31,10.690535
-1007.950703,36,10.741505
-1006.78627,35,10.78857
-1007.789078,35,10.839501
-1009.487918,35,10.88155
-1008.171344,43,10.930532
-1008.637783,31,10.974553
-1008.741834,32,11.0125
-1009.670238,31,11.049511
-1007.748059,36,11.089577
-1009.155604,44,11.15254
-1007.797303,39,11.201698
-1009.064977,52,11.275577
-1007.781039,45,11.330523
-1008.84051,31,11.371607
-1006.837503,36,11.419545
-1009.716065,35,11.471584
-1006.977073,39,11.517822
-1007.889852,37,11.560835
-1007.468593,36,11.611733
-1007.638756,33,11.649641
-1007.510668,44,11.697587
-1008.535039,37,11.740578
-1007.661369,40,11.800573
-1010.401117,42,11.855608
-1008.415704,32,11.89359
-908.347602,44,11.951594
-1008.361236,35,11.993628
-1008.174865,37,12.046627
-1008.215086,35,12.096597
-1007.45188,35,12.14561
-1007.472911,34,12.18867
-1009.467505,36,12.230634
-1007.569743,45,12.287703
-1009.232005,35,12.33466
-1007.632503,35,12.378153
-1009.371062,38,12.428722
-1008.250777,40,12.475659
-1007.691983,40,12.524682
-1008.692264,38,12.575655
-908.97124,32,12.617643
-1008.086468,32,12.66468
-1007.967022,37,12.721678
-1008.396582,31,12.758628
-1009.150509,33,12.79969
-1006.758102,38,12.84265
-1011.394364,43,12.896613
-1009.108766,47,12.955705
-1007.126842,48,13.015678
-1007.392966,42,13.066643
-1008.694713,31,13.108742
-1009.078706,32,13.148664
-1007.650202,33,13.189688
-1007.765048,38,13.235678
-1009.974343,40,13.289714
-1008.080414,38,13.338188
-1007.421612,35,13.381707
-908.111474,35,13.430695
-1008.493782,48,13.490729
-1007.689602,33,13.52883
-1007.885874,39,13.583779
-1011.798792,39,13.633718
-1008.325016,40,13.690194
-1009.40449,33,13.731097
-1006.939672,38,13.78695
-1007.949045,39,13.836827
-1008.685552,46,13.894724
-1008.815066,43,13.945719
-1007.216785,34,13.987787
-1008.518754,32,14.025758
-1007.619533,37,14.070717
-707.881021,34,14.116793
-1008.159893,34,14.158263
-1010.478041,38,14.201744
-908.036285,34,14.249718
-906.923811,41,14.299764
-1008.503533,42,14.347775
-1006.273728,32,14.390752
-1008.068734,33,14.425752
-907.009736,37,14.46981
-1008.363562,38,14.517811
-1008.671851,37,14.573767
-1007.827873,33,14.609788
-1007.269249,39,14.660765
-1007.225941,37,14.712754
-1007.201651,34,14.755759
-1009.145388,35,14.798862
-1009.300436,37,14.851868
-1010.124311,36,14.90374
-1009.243829,35,14.949747
-1009.254161,42,14.998334
-1007.848287,37,15.049808
-1007.988163,35,15.095822
-1007.657829,38,15.1409
-1008.253838,36,15.189846
-1006.617578,34,15.230848
-1010.466388,42,15.283844
-1008.045656,34,15.326853
-1008.490853,34,15.367925
-1010.458521,36,15.41482
-1006.824955,32,15.45486
-1007.77106,36,15.500873
-1010.171376,40,15.555851
-1006.570452,35,15.605871
-1007.871585,37,15.664901
-1007.846947,34,15.700902
-1007.93459,36,15.750834
-905.852337,41,15.803924
-1009.291504,35,15.855856
-1006.421982,34,15.901811
-1008.428206,41,15.953705
-1006.485601,39,16.003761
-1008.877175,37,16.046881
-1007.051477,39,16.098418
-1008.903816,36,16.14093
-1008.807731,30,16.17492
-1010.079963,37,16.21887
-1006.324061,33,16.263968
-907.04981,36,16.309941
-1006.678721,36,16.353917
-1009.764314,34,16.396846
-1008.260971,38,16.442978
-1008.806788,36,16.489865
-1008.832996,35,16.536928
-907.854782,33,16.580881
-1008.297029,36,16.631986
-906.502743,37,16.680904
-1007.36113,35,16.730837
-907.819361,32,16.777831
-1007.964917,34,16.818017
-1006.471286,41,16.867908
-1009.610654,34,16.911936
-1006.748838,34,16.948408
-1008.75503,36,16.992903
-907.790747,33,17.035861
-1008.87496,33,17.076949
-1007.500515,34,17.122968
-908.442524,35,17.171935
-1008.360389,42,17.228991
-1007.167576,34,17.276917
-1008.017484,35,17.325934
-1009.750826,34,17.364971
-1007.164916,35,17.41195
-1009.582028,35,17.454961
-1006.21196,37,17.497973
-1006.834421,43,17.552951
-1006.567645,37,17.600952
-1007.591555,36,17.647968
-1007.976379,39,17.696939
-1008.9881,35,17.744954
-1006.434537,37,17.795002
-1009.196766,39,17.844015
-1008.068045,34,17.888538
-907.902347,33,17.924968
-907.108743,39,17.976007
-1007.550611,33,18.016959
-1009.526299,34,18.061789
-1008.706349,34,18.104808
-1009.11427,36,18.160029
-1006.933148,35,18.206017
-1007.836762,34,18.253032
-1008.272641,40,18.312049
-907.840159,31,18.359082
-1008.615695,35,18.401077
-1008.415061,39,18.455036
-1008.062489,35,18.500064
-1008.51951,38,18.551985
-1008.976781,36,18.597039
-1006.523049,41,18.645122
-1008.079146,37,18.699131
-1009.477106,37,18.746011
-907.558447,36,18.790984
-1007.698269,37,18.84594
-1008.459909,38,18.88907
-1006.710381,39,18.943063
-1007.051149,36,18.985092
-1008.66402,36,19.04209
-1008.512532,31,19.07844
-1008.734046,32,19.119029
-1008.373447,32,19.158024
-1006.964976,38,19.202119
-1007.373309,37,19.250117
-1007.634356,36,19.294092
-1007.724621,39,19.346097
-1008.56163,42,19.404222
-1008.184653,33,19.446143
-1007.879507,35,19.490091
-1007.714371,34,19.530166
-1008.688335,36,19.580128
-1007.710273,38,19.624131
-1007.02153,39,19.676082
-1006.965591,39,19.727139
-1007.290814,37,19.779192
-1008.288392,37,19.825142
-908.858687,49,19.878641
-1007.343501,33,19.918665
-1007.154964,39,19.971259
-1006.851284,40,20.022183
-1008.719366,34,20.064217
-1008.660219,32,20.100174
-1008.339305,39,20.154228
-1007.772199,35,20.200177
-1007.714298,32,20.238184
-1007.085016,34,20.281296
-1007.352952,35,20.327243
-907.337722,39,20.375207
-1006.535962,37,20.419176
-906.218691,39,20.46519
-1007.080069,38,20.518192
-1006.875098,38,20.564198
-1007.799388,33,20.610232
-908.801922,36,20.656236
-1007.146391,39,20.712204
-1009.03503,30,20.753227
-1008.70259,37,20.794219
-1007.629317,33,20.844204
-1007.171649,33,20.884226
-906.874621,43,20.945355
-1006.899055,37,20.98338
-1009.01568,36,21.030262
-1007.130838,38,21.074264
-1007.316464,39,21.134264
-1007.669686,33,21.188245
-1007.324153,38,21.237242
-1008.499268,32,21.276223
-1007.551227,32,21.315247
-1007.473356,38,21.363285
-1008.364518,38,21.407234
-1007.659338,32,21.454206
-1007.635898,37,21.501282
-1008.338746,30,21.537202
-907.829733,36,21.583179
-1009.407926,38,21.63726
-1008.81961,32,21.678344
-706.722047,38,21.726257
-908.497197,37,21.777314
-1008.368241,33,21.821357
-1008.323044,32,21.860302
-1008.625024,39,21.909374
-1007.905816,38,21.960339
-1009.709271,32,21.995341
-1007.013942,40,22.051275
-1006.481863,36,22.09828
-1008.620468,32,22.141367
-1006.954176,38,22.186293
-1009.009628,31,22.228287
-1008.918052,37,22.278345
-1008.088808,37,22.331319
-907.487368,35,22.374227
-1006.636539,33,22.416405
-1008.038138,35,22.460303
-1008.715622,37,22.504325
-1006.770366,38,22.550261
-1008.488317,34,22.593299
-1008.736759,32,22.63526
-1008.02216,33,22.677325
-1008.644036,32,22.716316
-906.414968,37,22.75732
-1008.082005,32,22.798867
-1009.16714,39,22.850353
-1007.615281,36,22.895313
-1007.293765,34,22.944346
-907.593891,32,22.981358
-1006.707489,37,23.024349
-1008.183592,34,23.062283
-1008.926764,31,23.097351
-1007.437521,37,23.152419
-1006.510579,37,23.194363
-1007.808441,38,23.243343
-909.736808,36,23.286354
-1006.960403,37,23.330418
-1007.416231,34,23.373405
-1010.301293,39,23.426397
-907.390788,35,23.472378
-1009.090145,31,23.515398
-1008.218513,32,23.557349
-1009.852232,37,23.602367
-1007.38994,33,23.644435
-906.637193,38,23.695396
-1006.919347,35,23.742424
-1008.30998,32,23.783427
-1009.060604,36,23.82643
-1008.562561,33,23.863441
-1008.039406,32,23.902385
-1007.400973,32,23.943361
-1007.680218,32,23.991412
-1007.058833,35,24.044406
-1007.626939,33,24.085444
-908.543895,37,24.133423
-1008.486919,35,24.182425
-1008.4239,34,24.221427
-908.435014,34,24.266446
-1008.909925,34,24.316605
-1006.94296,35,24.364547
-1008.680051,38,24.40554
-1006.899407,38,24.444567
-1008.700055,32,24.489455
-1008.949616,41,24.54352
-1008.425688,38,24.593483
-1007.316844,37,24.637436
-1008.035607,42,24.687447
-909.54774,37,24.74047
-907.092432,37,24.786449
-907.090144,33,24.831498
-1008.407527,32,24.866496
-1009.360224,32,24.901486
-1007.224975,33,24.944596
-1008.541277,32,24.981479
-907.360663,45,25.032516
-909.523251,34,25.075511
-1007.501979,41,25.126426
-1006.572568,34,25.16343
-1008.479452,39,25.217448
-909.00534,44,25.278598
-1008.744172,39,25.327512
-909.609616,39,25.374411
-1009.199811,36,25.418932
-1007.434931,33,25.457533
-1006.523964,33,25.501501
-1006.91823,34,25.541502
-907.3389,37,25.587493
-1010.06894,41,25.636542
-1007.335604,32,25.682488
-1008.846345,34,25.726516
-907.030264,39,25.780522
-1008.062779,30,25.817488
-1007.288966,34,25.865489
-908.180421,35,25.90858
-1007.686456,34,25.956497
-1007.64606,34,26.003566
-909.636116,35,26.047513
-1006.793917,39,26.101556
-1007.592229,35,26.144482
-1007.889013,38,26.200593
-1010.252744,38,26.255613
-907.610791,34,26.292613
-1006.368982,37,26.340557
-1007.923287,37,26.385566
-1008.239897,42,26.440721
-907.415318,35,26.487691
-1006.124251,33,26.528629
-909.238375,38,26.571637
-1008.412705,32,26.607549
-907.011483,36,26.657638
-1007.149036,37,26.707608
-908.977526,35,26.75054
-1007.511887,34,26.799646
-1007.561831,34,26.83454
-1008.811865,41,26.892601
-1008.675159,33,26.930635
-908.297378,35,26.981625
-1008.283522,36,27.026624
-908.706652,32,27.073599
-1008.364566,37,27.117629
-1007.5586,39,27.170795
-1007.676245,40,27.22376
-1009.32333,31,27.257766
-1007.132612,38,27.308635
-1007.922336,39,27.363704
-1008.516208,33,27.400649
-1009.023615,33,27.442858
-907.412071,38,27.49672
-1007.732582,36,27.547709
-807.439639,36,27.591716
-1008.539211,33,27.631724
-1008.387963,32,27.671624
-1007.695687,34,27.714621
-1008.68796,32,27.755684
-1006.983302,39,27.804742
-1008.546892,34,27.843685
-1008.649631,31,27.880698
-1006.909375,37,27.930769
-1007.949665,39,27.980653
-1008.803678,32,28.019694
-1008.465334,37,28.074701
-1008.469584,33,28.123679
-1007.657237,36,28.174682
-1007.362051,38,28.221693
-1008.263145,37,28.2717
-907.395341,39,28.316692
-1006.658611,39,28.365703
-1007.860164,38,28.416756
-1007.918503,37,28.460704
-1006.449358,40,28.513709
-1008.240049,37,28.56986
-1007.819187,38,28.61372
-1007.557055,36,28.652858
-908.376427,35,28.693845
-1009.529755,36,28.744716
-907.710362,35,28.792721
-1009.101043,34,28.831717
-1008.576118,32,28.870765
-1007.767216,44,28.923702
-1009.196433,30,28.965808
-908.010037,33,29.001778
-908.100193,36,29.046779
-1008.273841,37,29.103811
-1009.126096,54,29.180757
-1009.503775,34,29.226769
-1007.911421,39,29.280852
-906.24303,42,29.3368
-1007.653621,52,29.406789
-906.658467,40,29.459748
-1007.203695,49,29.519934
-1006.984268,36,29.56282
-907.462203,38,29.610799
-1007.16964,37,29.655783
-1008.5372,34,29.703796
-1009.603657,34,29.751805
-908.080133,37,29.795754
-907.392013,39,29.845744
-1008.213745,33,29.890802
-1008.296171,33,29.935785
-909.455577,43,29.994821
-906.088159,36,30.0368
-1009.274163,43,30.086799
-1008.119351,37,30.136818
-1007.389063,37,30.180834
-907.982418,38,30.22936
-909.68544,33,30.270859
-1008.76427,35,30.321836
-909.937329,39,30.378837
-1009.696536,41,30.431869
-1009.850158,40,30.48082
-908.023984,36,30.52587
-1008.608845,33,30.567795
-1008.751467,33,30.614716
-1010.127273,42,30.66784
-1010.135191,44,30.725832
-1007.384222,39,30.777836
-1006.96393,32,30.820886
-908.03622,47,30.882879
-1007.428585,43,30.93887
-1009.620655,38,30.987926
-1008.124892,36,31.036926
-1008.0819,32,31.07592
-1008.857714,35,31.120928
-1006.934139,40,31.172948
-907.391113,38,31.218886
-1008.222337,41,31.267915
-1007.954737,36,31.311007
-1006.966335,41,31.365992
-1008.175733,50,31.42992
-1008.460756,35,31.483921
-1009.423609,33,31.531886
-1007.327352,40,31.586068
-1007.179898,36,31.642119
-1009.854853,33,31.689009
-1008.054278,35,31.732082
-908.877159,36,31.774036
-1006.390524,39,31.829981
-1007.241722,36,31.877027
-807.324632,39,31.925006
-1007.515951,40,31.965945
-1009.033814,35,32.013923
-1008.157005,36,32.065946
-1007.038437,36,32.114952
-1008.908247,37,32.172976
-909.361234,34,32.219023
-1008.454465,37,32.26492
-1009.17255,35,32.313138
-1010.381039,46,32.377036
-908.245788,32,32.423929
-1007.189088,44,32.478953
-1007.578985,32,32.520979
-1008.943287,32,32.558935
-1009.025116,39,32.611981
-1006.320461,38,32.660091
-907.19006,33,32.704035
-1010.220251,41,32.759973
-907.611231,35,32.805969
-1009.115679,34,32.850928
-1007.405629,43,32.911969
-1008.164458,38,32.959971
-1010.403521,37,33.007027
-907.764302,38,33.049067
-1007.428068,36,33.09796
-1007.738554,37,33.145026
-1007.640154,37,33.192148
-1007.388454,40,33.250126
-1009.993727,33,33.29601
-1006.396347,35,33.338027
-1006.614753,40,33.389561
-1007.918742,38,33.438034
-1007.233621,44,33.490026
-1008.284574,41,33.552197
-1006.876137,38,33.604098
-1007.653132,37,33.651085
-907.369833,37,33.699054
-1009.907854,36,33.742997
-1009.500001,35,33.789084
-1008.900928,37,33.838046
-1006.978548,37,33.879009
-1006.32139,38,33.923074
-1007.879939,36,33.966111
-1007.290516,40,34.021091
-1008.250005,38,34.064079
-1006.603374,38,34.110088
-1008.832209,41,34.159127
-1008.18189,36,34.207111
-1008.136387,37,34.260127
-1006.368684,38,34.305125
-1010.398339,37,34.353079
-1008.068649,36,34.397097
-1008.848113,39,34.446075
-1007.305331,35,34.487081
-1007.196076,37,34.530161
-1006.739306,38,34.582069
-1008.653815,36,34.626121
-1008.488346,35,34.673086
-1009.401587,37,34.719129
-1008.285341,46,34.776127
-1009.940374,37,34.823147
-1006.55748,49,34.887123
-1009.208175,38,34.930198
-1010.893761,42,34.986089
-807.537902,40,35.040191
-907.501682,34,35.084167
-1006.895247,39,35.127153
-908.018738,42,35.17937
-1009.300911,49,35.247252
-1007.937663,39,35.297642
-1006.318616,56,35.374033
-1006.548841,33,35.410949
-1008.776952,42,35.466815
-807.39382,42,35.526848
-909.609107,35,35.56777
-1006.983902,33,35.608673
-1006.256959,36,35.652997
-1008.711692,58,35.731497
-1009.096518,49,35.79433
-1008.334829,37,35.842202
-1008.63054,35,35.884101
-1010.144332,37,35.93397
-1007.776039,42,35.988867
-1007.030397,38,36.031813
-1009.368226,37,36.080197
-1006.633907,41,36.136024
-1010.151113,39,36.182994
-1009.105342,38,36.235854
-1010.314135,39,36.289746
-1009.500051,37,36.334603
-1009.666412,46,36.389526
-1006.638145,45,36.452514
-1006.371259,49,36.52041
-1008.062411,32,36.557365
-1008.606219,49,36.619285
-1006.595463,38,36.673316
-1007.511998,37,36.712289
-1007.422677,42,36.765257
-1007.309365,36,36.807266
-1008.418978,40,36.860426
-1009.88981,46,36.911294
-1007.876213,39,36.955264
-1009.815291,38,37.011271
-1008.014704,47,37.072254
-1008.130368,45,37.131392
-1010.310993,42,37.181334
-1007.245759,43,37.239287
-908.68262,34,37.284284
-807.654855,38,37.327257
-1007.905002,56,37.403318
-1007.479698,36,37.447258
-1008.58359,43,37.501279
-1007.636686,43,37.566324
-1014.127334,59,37.643437
-1008.438466,32,37.685327
-1009.858843,40,37.737361
-910.534745,38,37.791356
-1009.2014,34,37.836381
-1007.455372,44,37.888278
-1008.777534,34,37.931369
-907.571103,41,37.987305
-1007.491092,36,38.034373
-1009.669711,42,38.086352
-1006.944405,41,38.140314
-1007.976181,42,38.194333
-1008.497579,39,38.240363
-1006.855826,37,38.294355
-1007.294782,38,38.34549
-1008.074219,35,38.394454
-1009.806842,43,38.453399
-1012.086664,43,38.504319
-1007.557348,39,38.555354
-910.249081,43,38.616371
-1007.740446,44,38.672411
-1009.222691,34,38.715399
-909.019478,46,38.770432
-1010.075328,63,38.848346
-1010.176901,36,38.902374
-1009.855081,33,38.944354
-1006.005759,58,39.017405
-1010.647753,42,39.069353
-910.558788,50,39.129402
-1007.972247,48,39.191423
-1006.892862,47,39.250493
-1006.883903,53,39.317387
-1008.876492,38,39.374448
-1010.612981,33,39.422407
-1010.060288,39,39.475511
-1008.205984,41,39.529476
-1007.466059,45,39.582409
-1009.315614,34,39.622477
-1010.092624,50,39.685409
-1008.996406,39,39.729479
-1009.719552,38,39.77046
-1011.937264,50,39.826487
-907.99564,35,39.87148
-907.522226,36,39.924485
-1011.460408,47,39.994428
-1006.96869,53,40.063484
-907.365347,45,40.119998
-1009.162495,36,40.163481
-1007.725074,37,40.205458
-1010.379488,47,40.265431
-1009.254622,35,40.312521
-1008.546176,40,40.363586
-1008.850165,43,40.41452
-909.070788,41,40.467484
-1008.487182,42,40.527509
-1008.68394,37,40.579502
-907.812929,50,40.644532
-1009.452171,59,40.721573
-1011.701951,52,40.782535
-1011.716382,44,40.839627
-1006.83781,51,40.907521
-1007.519528,47,40.967652
-1010.295704,52,41.037597
-1009.891849,43,41.095582
-1009.471999,34,41.140715
-1009.255372,60,41.214616
-1009.39478,33,41.260568
-1010.461411,41,41.312547
-1009.085697,44,41.371576
-1009.049971,38,41.41757
-1007.395956,44,41.472566
-1008.903398,40,41.53176
-1007.470738,51,41.602649
-1007.756531,42,41.664621
-909.32929,35,41.7156
-1010.18589,51,41.787586
-1008.106689,44,41.839606
-1009.984714,45,41.893669
-1008.072053,42,41.943635
-1009.233325,44,41.997597
-907.055782,50,42.059632
-1008.681595,41,42.112652
-1006.783372,40,42.162576
-1007.591465,38,42.206629
-1007.881471,43,42.26162
-1009.656826,43,42.309625
-1009.546411,48,42.365633
-1007.562844,38,42.414703
-907.272006,39,42.468628
-1008.33406,43,42.532662
-908.451956,42,42.587683
-1009.871507,57,42.661721
-1008.820494,44,42.714624
-1009.351217,30,42.752605
-1008.659058,60,42.83376
-1009.337084,34,42.876741
-909.462007,53,42.952675
-1008.665865,42,43.001657
-1008.269478,37,43.048639
-810.082846,71,43.137546
-1011.502213,45,43.192687
-1010.16127,40,43.241679
-1009.689269,43,43.295713
-1009.809048,38,43.339698
-1006.436105,42,43.396647
-1008.570924,47,43.45771
-1007.658956,42,43.51076
-1009.850897,39,43.561698
-1009.744554,41,43.614695
-1009.242697,35,43.662705
-1007.578423,54,43.741086
-1008.258144,46,43.795939
-1010.140484,53,43.862761
-1007.164169,48,43.918612
-1008.856731,35,43.968478
-1008.913247,42,44.024359
-1009.400388,35,44.072233
-1008.169511,40,44.133038
-1008.955918,39,44.178915
-1011.079325,62,44.254712
-1008.138125,41,44.312157
-1006.224133,44,44.36801
-1007.245173,40,44.423889
-907.680023,36,44.462756
-1007.223114,42,44.519606
-1006.80539,39,44.563102
-1008.890068,40,44.612001
-1009.40601,52,44.682783
-1008.329134,45,44.738645
-1010.092201,47,44.795528
-1013.193513,71,44.89129
-1011.715046,64,44.970147
-1010.154029,40,45.019016
-1010.164829,57,45.087884
-1006.820285,40,45.136823
-1006.503634,52,45.200786
-1006.962435,70,45.293813
-1007.987273,39,45.350888
-1007.2369,52,45.418814
-1006.555837,52,45.485832
-1007.945929,55,45.553866
-1008.618997,53,45.630914
-1007.89553,51,45.698814
-1011.308182,45,45.760367
-1011.972547,45,45.812998
-1012.176401,65,45.90089
-908.28908,51,45.969879
-1008.682025,53,46.040918
-1009.238457,38,46.092914
-1009.01231,49,46.156889
-1009.412702,37,46.198884
-1010.623291,52,46.271892
-1008.515607,39,46.322891
-1006.49867,53,46.395923
-1006.880794,64,46.489035
-909.489748,47,46.545918
-909.34522,52,46.600933
-1007.076574,60,46.684875
-1007.336265,44,46.746938
-1008.736448,45,46.812938
-907.857758,59,46.89301
-910.882913,54,46.970958
-1011.808744,55,47.033001
-1010.681398,58,47.094979
-1012.6622,72,47.195003
-908.14174,37,47.241982
-1007.071736,45,47.305982
-1008.728373,50,47.373948
-1009.19281,47,47.432
-1009.967655,45,47.488957
-1011.059399,74,47.581028
-1011.830923,51,47.644996
-1008.80253,38,47.693042
-1009.673413,66,47.777981
-1009.4,62,47.869046
-1009.341418,56,47.942002
-1011.13436,48,48.008008
-1012.869193,61,48.077999
-1012.83712,50,48.148031
-1007.27952,42,48.207021
-1009.624612,52,48.281031
-1009.235918,42,48.331991
-1010.92873,44,48.389987
-1009.481683,64,48.467011
-807.663627,39,48.515053
-1009.162109,50,48.585059
-1008.348541,52,48.647004
-1008.989442,55,48.723064
-1010.618418,45,48.782062
-1008.999699,51,48.837053
-1009.30091,62,48.918909
-1010.831744,48,48.980466
-1008.604871,55,49.058941
-1010.002413,52,49.123072
-1011.767091,54,49.199096
-1012.058139,46,49.265052
-1011.829785,54,49.340078
-1007.033982,47,49.400261
-1008.074188,62,49.483089
-1007.18624,47,49.548089
-1008.544027,57,49.629126
-909.218475,48,49.69213
-1008.532858,43,49.743114
-1009.86151,54,49.8091
-1011.126962,52,49.872128
-908.28322,50,49.936163
-1012.803445,53,49.999114
-908.382833,59,50.079137
-1006.988258,56,50.145139
-906.766827,69,50.242196
-1011.507546,60,50.316152
-1008.960473,39,50.356113
-1009.520005,49,50.421149
-1008.291013,55,50.484171
-1010.59213,45,50.543159
-808.695097,52,50.619164
-1011.201184,45,50.680656
