#{"t_start": 1767474453.6904652, "env_id": null}
r,l,t
-1008.908444,36,8.979761
-1008.560953,42,9.0357
-1011.391659,55,9.101535
-1007.742966,53,9.160378
-1009.787756,38,9.207254
-908.718529,53,9.27707
-905.947187,31,9.325979
-1006.934741,44,9.381807
-1010.764669,40,9.428398
-1008.973279,38,9.476272
-907.077618,39,9.541098
-809.831811,61,9.622892
-908.427058,38,9.669777
-1009.043445,38,9.731618
-1009.102004,40,9.78448
-1007.711062,36,9.836357
-1007.474036,38,9.888727
-1008.634509,34,9.931616
-906.991364,32,9.974509
-807.834282,42,10.037354
-1007.774099,37,10.08773
-1005.272704,39,10.138603
-1009.469266,37,10.186479
-1010.739184,48,10.284733
-1012.638096,53,10.356606
-907.386666,37,10.405514
-1010.263271,46,10.466418
-908.254652,38,10.516291
-1009.833338,35,10.564676
-1007.599822,42,10.627513
-1007.028356,40,10.674389
-1009.877105,48,10.732742
-1007.866275,39,10.776628
-1006.916302,57,10.84944
-1008.161567,31,10.889339
-1008.238647,32,10.932738
-1010.688858,32,10.98062
-1006.916997,40,11.034481
-909.277709,36,11.079365
-1007.82874,40,11.130738
-906.633683,34,11.184601
-1009.084288,33,11.223504
-1006.553963,42,11.280368
-907.195082,42,11.332746
-1008.332655,43,11.387615
-1007.5838,36,11.433506
-908.314815,36,11.486372
-907.295012,43,11.54972
-1007.735769,35,11.595619
-1009.598777,30,11.639462
-1007.856235,38,11.693826
-1007.26726,39,11.747695
-1006.878467,40,11.799574
-808.544243,50,11.866413
-908.009192,38,11.923772
-1008.814923,37,11.973646
-1009.141153,38,12.035491
-1006.271142,37,12.083365
-808.435321,36,12.128751
-1009.849436,34,12.176629
-1008.932658,43,12.233492
-1007.500882,42,12.285877
-908.739963,42,12.337745
-1009.513472,39,12.396593
-1009.393332,32,12.449457
-908.548873,42,12.50988
-909.179285,38,12.561749
-908.762129,39,12.605636
-906.829389,32,12.647527
-1009.377838,39,12.697906
-1007.501611,40,12.751414
-1008.401909,32,12.793302
-1008.638157,38,12.855653
-1006.535977,37,12.900532
-1006.765722,39,12.954395
-907.569381,37,13.000275
-1007.775155,36,13.04617
-1007.661255,35,13.090059
-1006.796639,38,13.140941
-906.966069,40,13.197802
-1009.042095,32,13.240691
-1007.79042,38,13.296592
-1008.130151,48,13.355955
-907.451543,38,13.398834
-1009.238212,37,13.449769
-1008.53968,49,13.515641
-906.627426,42,13.57156
-1008.001286,49,13.643886
-1008.794115,37,13.693756
-1007.154065,42,13.755598
-1007.651132,43,13.819937
-1008.204808,43,13.881781
-1005.366183,37,13.933652
-1010.193812,34,13.979528
-1006.793173,39,14.029903
-1008.086304,31,14.076787
-1007.002716,42,14.13464
-908.613358,36,14.191558
-1007.267636,44,14.251513
-1006.895314,39,14.310369
-1006.867394,33,14.358247
-1006.648718,36,14.420631
-906.98342,42,14.476498
-807.201061,40,14.533364
-1007.304917,35,14.587235
-907.177514,37,14.641099
-1008.250024,38,14.686992
-1008.927418,35,14.727893
-907.713202,42,14.787771
-1007.873622,37,14.837642
-1008.091221,36,14.880039
-1007.820906,33,14.929624
-1007.505955,41,14.984513
-1007.43897,43,15.035388
-1006.579822,39,15.087293
-907.821848,35,15.135134
-1010.04011,45,15.200971
-1008.847024,35,15.253834
-1007.187833,33,15.3067
-1007.549892,37,15.358074
-1006.989233,39,15.413939
-1011.004309,41,15.470798
-1006.123499,37,15.519686
-907.501697,39,15.570064
-906.111835,42,15.6376
-1006.612683,38,15.693457
-1007.485121,41,15.754001
-1006.497894,34,15.801872
-908.544558,39,15.857725
-1008.118488,32,15.909584
-806.928065,40,15.96121
-1009.49317,39,16.010401
-1006.357948,35,16.060265
-1006.894439,38,16.115293
-1008.772674,40,16.178347
-1008.75764,35,16.219383
-906.677781,36,16.27136
-1007.63816,34,16.330347
-1006.906129,38,16.390352
-908.429357,39,16.440382
-1010.419887,35,16.494466
-1006.802491,37,16.545552
-1007.081879,41,16.597621
-1009.130784,42,16.652653
-907.345374,37,16.7007
-1007.217896,37,16.750713
-707.472365,35,16.797674
-1007.385053,37,16.845615
-1006.567915,39,16.893649
-1008.489595,31,16.941645
-1006.705564,39,16.984689
-1007.022342,35,17.033767
-1007.071539,37,17.082699
-1009.039535,33,17.127729
-1009.003394,38,17.183757
-1008.253381,37,17.240722
-1005.948783,35,17.292718
-1008.532676,40,17.338699
-907.125858,39,17.388746
-1007.696502,35,17.438748
-1009.803478,34,17.491698
-1007.702221,42,17.553763
-1007.491782,40,17.609808
-1008.446538,42,17.667752
-1006.495695,35,17.708824
-1006.914295,35,17.75381
-1007.073654,39,17.806257
-907.489016,37,17.851728
-1008.357059,37,17.901738
-1007.105501,36,17.947713
-1008.365702,34,18.004663
-1008.346519,35,18.057624
-1007.848306,33,18.100583
-807.76093,35,18.151548
-1010.576412,45,18.217687
-907.506528,35,18.266734
-1008.49284,35,18.31627
-907.75326,36,18.364802
-1006.954766,37,18.419955
-1008.856819,39,18.476306
-1008.556954,36,18.531828
-1007.533142,37,18.583792
-1006.978682,38,18.636862
-1006.534079,34,18.690874
-1007.231486,37,18.740777
-1007.616372,34,18.793812
-1008.851196,42,18.851866
-1010.096581,41,18.901822
-906.831044,36,18.952842
-1007.731346,39,18.99885
-908.240522,34,19.043913
-1008.302441,34,19.093813
-1010.129676,42,19.157777
-907.778832,33,19.20276
-1009.037921,35,19.251812
-807.738628,35,19.290751
-1008.752389,30,19.328728
-1008.666641,32,19.365695
-1007.998489,40,19.412725
-1006.991798,41,19.4608
-1007.146485,40,19.513809
-1007.522681,35,19.562982
-1008.985345,34,19.607911
-1005.846076,37,19.655962
-908.762081,36,19.710882
-1007.824371,37,19.766922
-1008.708455,40,19.816936
-1006.610203,37,19.878939
-908.22149,35,19.9339
-907.226373,36,19.981941
-1007.346264,38,20.043898
-1008.684155,31,20.08296
-1006.587679,40,20.146882
-1006.70422,39,20.207936
-1008.677699,36,20.25996
-1009.449738,37,20.308937
-1009.009297,32,20.362905
-1007.633636,34,20.405898
-1006.696438,47,20.474948
-806.583554,39,20.534983
-1006.758793,36,20.594942
-1009.08588,36,20.638916
-1008.681664,31,20.677998
-1009.673375,37,20.726974
-1010.394211,36,20.772939
-1006.802549,41,20.834956
-1007.742302,38,20.887974
-1009.553326,33,20.937937
-908.530333,39,20.993938
-1006.976837,41,21.047957
-1007.123947,37,21.09902
-1008.893288,38,21.150958
-807.211237,35,21.204034
-1008.53263,37,21.258996
-1008.683821,35,21.308028
-808.855447,39,21.358042
-1008.739208,37,21.412994
-1007.629541,35,21.459967
-1007.227138,35,21.501974
-1007.584074,40,21.559086
-907.538178,33,21.599036
-1008.707137,29,21.645079
-908.073867,38,21.700058
-1009.949738,33,21.746587
-1007.634056,41,21.804062
-1007.508862,34,21.847031
-1009.382876,34,21.901031
-1006.640861,37,21.952962
-1009.115449,36,22.005922
-1007.990601,33,22.052891
-1006.997778,39,22.113842
-906.4443,36,22.162787
-1009.484375,32,22.218748
-1009.203451,34,22.266777
-1007.062371,35,22.312797
-1007.82519,34,22.357835
-1007.80615,36,22.413762
-1008.558809,38,22.481946
-1008.304388,33,22.535058
-1006.808021,38,22.590152
-1009.137462,36,22.649071
-1007.054518,35,22.701076
-1008.156614,36,22.751155
-1006.363711,36,22.805088
-1008.57603,34,22.853186
-1006.902506,34,22.898113
-1007.868086,38,22.948153
-1007.27455,35,22.999109
-1006.826997,38,23.049111
-1009.539153,36,23.099082
-1010.77997,35,23.16009
-906.963375,27,23.195099
-1009.363497,40,23.251072
-907.31068,36,23.297065
-1007.129834,34,23.335017
-1008.672077,34,23.380081
-1011.024147,37,23.432073
-1006.89719,36,23.486237
-1008.649571,36,23.529174
-1007.288891,36,23.576131
-1010.967725,37,23.624109
-1008.800299,37,23.669246
-1009.035628,42,23.721177
-1008.154954,42,23.784174
-1007.425938,37,23.831197
-1007.604695,38,23.877208
-1006.445265,36,23.924138
-1007.586076,38,23.976724
-1007.618857,33,24.019157
-1009.538725,34,24.060088
-906.633173,34,24.114066
-1010.170706,35,24.160079
-907.219625,43,24.216543
-1007.557521,38,24.277063
-1009.01325,31,24.324075
-1008.707931,35,24.367132
-1009.024569,33,24.411134
-1008.494752,38,24.456191
-1008.659549,33,24.498204
-1008.299064,35,24.538194
-1006.701683,35,24.585208
-1007.96592,40,24.647233
-1007.447512,36,24.695217
-1007.548965,36,24.745258
-1007.852167,37,24.800247
-906.871313,34,24.848254
-1008.29432,41,24.909236
-1008.810514,34,24.95925
-1008.4539,34,25.007234
-1007.852497,35,25.050261
-1009.307353,36,25.111273
-1007.854005,41,25.162272
-1007.605418,32,25.197294
-1009.853274,35,25.247355
-908.891984,35,25.293254
-907.790663,38,25.342191
-909.601741,40,25.39114
-908.194989,34,25.429132
-1006.130594,34,25.474069
-1008.277864,33,25.510031
-911.643378,46,25.572973
-1008.348411,35,25.626436
-908.081836,38,25.687937
-1006.747508,35,25.740023
-1010.677793,40,25.792951
-1007.522513,39,25.84104
-1007.44122,35,25.891985
-1007.170644,36,25.938931
-1009.27907,30,25.978949
-908.410889,43,26.041995
-1008.429493,31,26.087954
-1008.400033,42,26.151884
-1009.439976,38,26.205814
-1006.328524,37,26.251707
-1007.48174,36,26.299579
-1009.005929,43,26.357425
-909.416056,36,26.404298
-908.403119,39,26.460156
-1010.814975,44,26.516016
-1007.765936,37,26.566928
-1008.792698,33,26.610783
-1007.820255,33,26.650679
-907.83156,34,26.69756
-1007.24546,37,26.741447
-906.446664,35,26.790832
-1009.237382,34,26.840317
-1008.30613,29,26.887207
-907.409466,36,26.927176
-1008.455422,33,26.97206
-1009.436101,34,27.012966
-1007.088867,41,27.061839
-1008.071524,39,27.112718
-1008.683236,39,27.157613
-1008.846185,35,27.204496
-907.402173,34,27.249385
-1007.385455,35,27.295767
-1007.356212,37,27.344636
-1007.305017,38,27.394511
-1008.425917,33,27.441385
-1008.743131,35,27.48378
-1007.256887,47,27.542489
-907.328592,33,27.585408
-907.903741,35,27.636882
-1008.759918,28,27.676866
-1009.327609,35,27.72179
-1009.069881,33,27.776809
-1008.4347,40,27.834688
-1009.295104,35,27.882565
-1009.198998,36,27.929512
-907.597028,34,27.978893
-1007.859868,39,28.029761
-1010.28611,33,28.073652
-1008.147999,32,28.121535
-1007.0369,35,28.162938
-1008.605248,33,28.204825
-1006.876965,34,28.251707
-1007.611099,41,28.301578
-1006.985216,36,28.350484
-1009.241744,32,28.386928
-1008.887602,36,28.429846
-1008.869733,34,28.474464
-908.777043,38,28.524368
-1008.343787,38,28.573245
-1008.654887,35,28.620124
-1008.653301,29,28.655033
-1009.252165,36,28.701914
-1008.579243,31,28.738847
-1008.265415,37,28.791746
-808.175063,35,28.835633
-1008.406404,34,28.88102
-1007.2709,38,28.934948
-1007.452454,34,28.980891
-1007.276156,33,29.02179
-907.213578,38,29.067674
-806.53885,42,29.119044
-1007.803167,35,29.164921
-1009.556092,33,29.208809
-1009.135884,38,29.259831
-907.391435,39,29.305747
-1008.819321,37,29.348641
-1007.299622,40,29.398572
-1008.349935,31,29.439033
-1008.44714,32,29.486913
-908.008043,33,29.531678
-1009.447787,39,29.584054
-1006.234678,36,29.625945
-1008.887539,33,29.665845
-1008.951795,32,29.70475
-1008.884061,33,29.74864
-1009.328247,38,29.793033
-1009.190904,32,29.83393
-1007.660571,39,29.88181
-1007.969245,36,29.928701
-1007.504826,39,29.976582
-1009.48163,30,30.01599
-1007.040906,38,30.063863
-910.038773,37,30.119852
-906.920024,38,30.165768
-1009.109947,35,30.212747
-908.217642,36,30.26168
-1007.370224,36,30.314639
-1008.237657,33,30.352085
-1007.210955,32,30.398685
-1008.198883,34,30.436583
-1009.785954,34,30.481498
-1007.371678,33,30.521284
-1007.082893,38,30.578285
-1008.341849,40,30.63452
-907.029861,38,30.687574
-908.257533,35,30.733523
-1006.629679,38,30.776487
-1007.378733,36,30.819458
-1007.020342,37,30.86239
-1010.63131,35,30.906837
-1009.160751,37,30.961362
-1006.607381,37,31.009431
-906.030087,38,31.078405
-1007.700332,32,31.121397
-908.253298,36,31.16942
-1008.112665,43,31.222374
-1008.27648,39,31.286293
-1007.745657,37,31.34036
-1007.86533,38,31.400406
-907.673391,35,31.451432
-907.08077,34,31.496519
-907.965161,39,31.55272
-1007.980805,34,31.594664
-1008.662229,32,31.645589
-1008.177238,40,31.707664
-1006.912651,36,31.767681
-906.045827,38,31.821619
-907.600287,35,31.864565
-1009.909896,34,31.904505
-1009.500875,35,31.947498
-1008.429248,34,31.999883
-1009.879204,36,32.048761
-1007.514033,36,32.097773
-906.766296,40,32.1487
-1007.990562,37,32.199688
-1010.2866,35,32.239711
-1008.25794,41,32.295708
-1007.610237,43,32.347186
-1007.413316,40,32.403655
-1009.009427,34,32.44461
-1007.589469,37,32.493556
-1008.939851,35,32.539496
-1008.237738,38,32.587051
-1006.717268,36,32.629653
-907.384849,38,32.67566
-1008.638287,31,32.71578
-1008.319931,45,32.777193
-908.265591,37,32.823802
-1007.865377,41,32.870722
-1008.014449,40,32.929665
-807.571993,35,32.980705
-1006.394981,39,33.029824
-1006.669357,32,33.07077
-1006.765148,34,33.124773
-1006.801609,38,33.180781
-1010.754853,36,33.242703
-1006.318495,35,33.285686
-1007.971916,33,33.339803
-1007.606773,38,33.392773
-1008.049865,31,33.429749
-1007.029118,36,33.469762
-1007.666835,34,33.517775
-1008.425094,37,33.580737
-1007.443625,31,33.633678
-1008.079125,39,33.69609
-1008.920867,33,33.747914
-1007.802472,32,33.79382
-808.149918,37,33.845779
-1007.833875,36,33.892877
-1010.130532,39,33.942898
-1007.218047,42,33.996871
-906.588198,37,34.04192
-1007.668477,35,34.085876
-1008.729546,29,34.120821
-1006.757442,36,34.174792
-1008.695574,31,34.210763
-1007.483834,34,34.255829
-1009.12799,33,34.29583
-1006.433172,35,34.338893
-906.958543,40,34.405888
-907.581587,32,34.455862
-907.947358,31,34.493911
-1007.561242,39,34.546951
-908.990854,39,34.600891
-1006.753124,37,34.648884
-1008.070984,38,34.68795
-1008.729528,43,34.73893
-1008.098558,32,34.780901
-907.832999,38,34.835885
-1007.680739,40,34.889882
-1007.515549,38,34.941871
-1009.579728,39,35.001904
-1007.964511,38,35.065952
-1006.71061,39,35.117923
-1006.581591,36,35.167368
-908.2748,35,35.212836
-1007.582381,30,35.250841
-1007.045928,36,35.295778
-1009.020799,34,35.342768
-1009.323146,37,35.3958
-1006.808689,35,35.451782
-1006.391115,36,35.497746
-906.811427,34,35.535736
-1008.84878,39,35.58373
-1008.0394,35,35.632684
-1006.75073,37,35.680624
-1009.110202,39,35.728732
-807.486373,37,35.783729
-1007.627296,32,35.824684
-1008.588377,35,35.874679
-1009.384653,37,35.933705
-1006.896982,38,35.985635
-1007.530569,35,36.033728
-1009.22578,32,36.08073
-1007.278996,40,36.134747
-1010.254431,37,36.181816
-1008.364469,30,36.220798
-907.302571,41,36.273841
-1008.421273,40,36.325812
-1007.12762,40,36.383935
-1006.351306,33,36.43749
-1006.947506,39,36.497946
-908.968677,31,36.534905
-1008.224962,31,36.571877
-1007.522961,38,36.62684
-1008.943503,34,36.662934
-1008.181371,33,36.705971
-1007.160745,39,36.759971
-1008.068316,40,36.811945
-1007.530229,34,36.848906
-1008.472168,36,36.893845
-1009.242414,35,36.940904
-808.726236,34,36.984981
-906.939759,32,37.021078
-1007.398899,35,37.070056
-906.032814,36,37.132041
-1007.528046,34,37.179987
-907.84446,38,37.237961
-1008.403516,36,37.279948
-1007.917825,46,37.340898
-1008.860291,33,37.383891
-1007.326347,36,37.434886
-1007.721803,38,37.49084
-1007.9782,36,37.54085
-1007.277116,42,37.590798
-1008.231953,35,37.632794
-1007.217091,29,37.669849
-1007.582594,35,37.723953
-1008.304428,39,37.776011
-1007.257175,39,37.820014
-1008.097268,36,37.864038
-1008.900063,32,37.906031
-1008.176681,39,37.973945
-1007.177056,35,38.028882
-1007.120613,34,38.07485
-1007.645229,32,38.117334
-1007.201458,32,38.157402
-1009.269617,34,38.202909
-1008.234552,33,38.24594
-1006.472786,39,38.294965
-1006.312606,36,38.338216
-1009.695086,33,38.386166
-1006.892581,39,38.443166
-1006.392938,38,38.501146
-1008.196456,34,38.543187
-1007.006011,42,38.594114
-1007.72888,33,38.642063
-1007.230375,39,38.695139
-1007.924622,37,38.746135
-1008.1641,30,38.782195
-1008.076318,28,38.81315
-1008.612245,29,38.853113
-1008.883126,39,38.901183
-1007.722847,31,38.946155
-1007.010786,31,38.986138
-1006.527967,39,39.038253
-1008.684494,32,39.09021
-1007.68163,35,39.132162
-1006.485664,39,39.179132
-1006.52298,40,39.231266
-1011.324789,34,39.278234
-1009.325979,32,39.321231
-1006.747212,37,39.365207
-1008.772796,32,39.410258
-1007.121762,34,39.455243
-1006.976862,38,39.502166
-907.188017,36,39.549161
-1009.427135,36,39.591202
-1007.610033,39,39.637765
-1007.267241,40,39.684247
-1007.79472,35,39.725178
-905.67904,37,39.778279
-1007.041447,37,39.836406
-1006.6489,37,39.888379
-1007.328988,40,39.941302
-1007.996473,38,39.986249
-1007.134782,38,40.034366
-1008.959461,31,40.076254
-1009.231876,32,40.120298
-1008.528397,36,40.167223
-1009.380563,36,40.212327
-1009.027486,39,40.264288
-1007.712382,38,40.315321
-908.809483,32,40.359318
-1007.808859,37,40.417797
-1007.184049,33,40.458364
-1008.982447,40,40.520392
-1007.54696,37,40.57937
-1008.474384,34,40.62837
-1008.352614,32,40.681335
-1009.772841,38,40.726327
-1009.176959,37,40.774309
-1007.201352,39,40.82935
-1006.570364,33,40.870334
-1010.375656,33,40.924372
-1008.463625,35,40.968409
-1006.953878,38,41.01537
-1008.584693,41,41.076458
-1006.441264,38,41.119376
-1006.199243,36,41.161361
-910.138747,36,41.210283
-905.795092,38,41.255367
-1009.978709,35,41.301392
-1007.522166,33,41.339353
-1007.785039,39,41.389305
-1006.267632,35,41.438475
-1009.329755,33,41.486347
-1007.925031,36,41.534312
-1008.801232,31,41.57526
-1009.050847,38,41.622317
-907.28295,47,41.686341
-1008.432028,34,41.724403
-1009.727811,35,41.770403
-1008.637414,34,41.815383
-1007.180598,41,41.87042
-807.814304,36,41.913333
-1010.540874,41,41.970505
-1010.211501,34,42.021478
-1007.982982,34,42.059374
-1007.897471,36,42.105374
-1007.954204,32,42.143545
-1007.00771,37,42.189436
-1007.871757,35,42.229419
-910.032041,36,42.279415
-1010.895747,35,42.328498
-1008.326725,32,42.365407
-1006.558543,34,42.41645
-907.596577,35,42.463461
-908.944916,32,42.499454
-1007.099069,36,42.548446
-1007.160995,40,42.597501
-907.566293,38,42.646434
-1009.726956,33,42.692403
-907.928399,38,42.738652
-1007.467855,39,42.79951
-1009.510183,31,42.839435
-1007.361926,38,42.894427
-1008.8288,30,42.930496
-1006.314752,34,42.971447
-1008.033284,41,43.020542
-1008.286974,33,43.059494
-1009.251458,31,43.107515
-1008.552986,40,43.162445
-908.454295,39,43.209443
-1007.393674,38,43.257585
-907.081788,33,43.296467
-1006.929187,31,43.336557
-1008.036647,31,43.372549
-1009.737989,36,43.416471
-1006.94669,38,43.463518
-906.302499,40,43.519542
-1010.063459,38,43.56455
-1008.85876,33,43.613465
-807.889601,37,43.656538
-1008.141208,39,43.71146
-1008.993724,37,43.760549
-1006.608482,35,43.802474
-1009.563699,41,43.853546
-1007.451489,39,43.905541
-906.53495,41,43.954538
-1006.33152,33,43.988538
-1009.126989,33,44.02861
-908.323061,38,44.075511
-1007.100311,42,44.133682
-1008.173335,30,44.180653
-1009.472503,35,44.227629
-1008.878145,33,44.26862
-1010.432451,36,44.315527
-1008.019768,31,44.352511
-907.672453,36,44.402518
-1010.766016,39,44.45565
-1008.36504,34,44.508611
-1007.055138,36,44.558591
-1008.02024,32,44.595508
-1009.210061,33,44.636686
-1008.058796,34,44.678699
-906.82786,39,44.721664
-907.806852,32,44.758581
-1008.536718,35,44.79812
-1007.748354,36,44.846592
-1008.082771,33,44.890597
-1009.222076,32,44.93468
-1006.321886,32,44.980617
-908.415213,40,45.040665
-1008.213925,38,45.092622
-1009.045658,35,45.137701
-1008.096202,40,45.186621
-807.199738,35,45.226605
-1007.24108,31,45.259603
-1008.88099,35,45.305618
-1007.444542,36,45.356623
-907.105407,33,45.398631
-1007.813704,33,45.43968
-907.609473,42,45.497593
-706.919923,35,45.544724
-607.12309,32,45.594654
-1006.558685,40,45.654608
-1006.266622,35,45.701726
-1008.896145,34,45.738677
-908.060323,30,45.78064
-1007.743223,37,45.828646
-1008.71934,38,45.869693
-1007.572058,32,45.914674
-1007.11078,38,45.953664
-1007.48476,32,45.992728
-911.150914,40,46.040635
-1007.95585,38,46.088222
-1007.831217,35,46.13072
-908.394087,35,46.17669
-1009.519477,38,46.228223
-1006.637382,37,46.278667
-1005.956529,39,46.326605
-1008.793329,34,46.374646
-1008.494514,37,46.424674
-1007.154836,34,46.471648
-906.140661,38,46.520726
-1006.89366,39,46.57273
-1007.41176,38,46.616707
-1007.234453,38,46.673733
-906.734008,37,46.720758
-1006.861067,32,46.768172
-1010.711099,35,46.813634
-1007.678308,35,46.851666
-1007.308028,38,46.900791
-1009.312069,32,46.944727
-1008.891109,29,46.981734
-1006.864114,37,47.032731
-1008.866282,30,47.068808
-1007.840878,36,47.111727
-1008.094245,34,47.156737
-908.2064,31,47.195729
-1005.823522,36,47.240831
-909.366041,29,47.273744
-1007.787818,38,47.3267
-1008.399223,35,47.366703
-1006.891712,35,47.40877
-1007.855194,36,47.452758
-1008.790519,34,47.499769
-1007.746103,38,47.549775
-1008.105332,31,47.586775
-1007.066994,37,47.626764
-908.898321,40,47.673794
-908.152623,35,47.728313
-1007.215367,30,47.772784
-1008.252184,32,47.813808
-806.772559,32,47.866795
-1007.926757,33,47.907817
-1008.034863,36,47.957848
-1006.748778,40,48.004827
-906.649603,34,48.045807
-908.820523,36,48.08684
-1007.000133,34,48.131826
-1007.730478,32,48.171851
-1008.768761,31,48.213782
-1007.524444,34,48.25774
-1007.728631,38,48.304645
-908.510058,36,48.350898
-1008.121741,35,48.398818
-1007.134095,32,48.437784
-907.228824,30,48.477853
-1006.157603,38,48.528817
-808.766383,38,48.579762
-1007.041515,40,48.624683
-1008.508415,38,48.668868
-907.803254,32,48.706869
-1008.492758,32,48.744859
-1006.93402,38,48.791906
-1006.643147,35,48.833878
-1007.246733,39,48.888841
-1008.400251,40,48.938894
-1008.870614,33,48.983872
-1009.039266,32,49.028908
-1008.73386,31,49.07589
-1006.347316,29,49.113887
-1006.393328,37,49.16275
-1007.689606,39,49.212833
-1006.53184,37,49.255017
-1008.109467,35,49.297993
-1007.497725,37,49.353951
-1007.578803,43,49.413687
-907.826558,35,49.455882
-1007.640528,43,49.514022
-1007.895919,38,49.562055
-1006.859213,39,49.611925
-1008.187708,32,49.653933
-906.872739,37,49.697852
-1005.956047,35,49.743906
-1008.454258,38,49.796064
-1009.63772,33,49.831103
-1008.662769,31,49.870971
-807.36655,37,49.916894
-1008.494039,31,49.956954
-1007.064732,37,50.000947
-1009.375127,35,50.050985
-909.088893,34,50.097956
-1008.408272,32,50.147973
-908.464983,34,50.187921
-1008.731353,39,50.225901
-1008.167918,35,50.268454
-1006.903263,38,50.320956
-1007.715114,38,50.373957
-906.666165,35,50.420094
