#{"t_start": 1767474171.6948025, "env_id": null}
r,l,t
-1006.616861,38,25.269684
-1007.744912,44,25.326549
-1006.023979,40,25.398364
-1007.097411,34,25.464702
-1008.889975,38,25.51663
-1013.072899,57,25.606569
-1006.537434,43,25.674277
-1009.140638,35,25.716678
-905.993083,39,25.777175
-1008.518502,39,26.018529
-1012.578658,50,26.297293
-1007.486687,35,26.457374
-1007.112354,42,26.922653
-1012.983678,50,27.334567
-1007.936579,46,27.560471
-1006.982807,39,27.687639
-1006.519054,43,27.796855
-1007.830576,37,27.889606
-1008.16643,33,27.946353
-1008.537902,37,28.022157
-1008.87198,36,28.090322
-1005.573541,31,28.142025
-1007.126568,39,28.209945
-1010.407515,35,28.281775
-1007.592758,37,28.347599
-1006.269012,42,28.424392
-909.204525,42,28.493813
-1008.757653,43,28.557642
-1009.217788,36,28.618479
-1008.726948,39,28.677325
-1008.259099,41,28.741161
-906.912086,41,28.812974
-1008.189306,40,28.884148
-1007.803036,40,28.950529
-1007.71383,29,28.99242
-1008.542428,37,29.050753
-806.686123,41,29.10361
-1007.584981,36,29.170432
-1008.967388,43,29.239248
-910.632978,45,29.309631
-1010.741295,38,29.380441
-906.339217,38,29.450171
-1007.162838,40,29.525512
-1009.708517,34,29.573564
-1007.346394,46,29.650463
-1006.711778,37,29.729434
-806.641036,39,29.804375
-1006.451492,35,29.866311
-1006.633611,38,29.938238
-1008.039994,35,30.005181
-1006.585599,44,30.085094
-1009.567455,32,30.129974
-907.778027,56,30.223724
-1012.622313,50,30.300518
-1006.318351,34,30.35397
-1006.813029,38,30.422786
-807.349095,41,30.487612
-1009.536414,50,30.582556
-1010.544863,51,30.662861
-1006.835301,43,30.735666
-1007.103852,37,30.788524
-1008.976702,40,30.853871
-1008.255836,35,30.910719
-1008.737796,52,30.997491
-1009.370608,38,31.04896
-906.566251,37,31.106805
-907.221069,33,31.16465
-1009.716624,53,31.251021
-1009.569116,35,31.305876
-1009.593917,44,31.37868
-1007.111554,37,31.434176
-1007.375008,42,31.51496
-1007.596737,32,31.572805
-1006.20873,35,31.644613
-1012.06408,49,31.743349
-906.919517,41,31.808743
-1006.228161,36,31.875564
-1009.769444,42,31.961754
-1008.769146,37,32.026114
-1009.356778,67,32.148785
-1009.636229,41,32.219324
-907.97128,33,32.275266
-1013.633397,60,32.367071
-907.014718,55,32.454836
-1006.636709,34,32.511684
-1008.464593,35,32.582495
-1007.894549,53,32.683811
-1009.239988,34,32.735672
-1006.925425,40,32.801496
-1007.724302,33,32.854015
-1009.98237,48,32.937792
-1008.249879,37,32.99464
-1011.210557,51,33.071949
-906.868904,34,33.122813
-906.953762,35,33.168694
-1008.138978,32,33.220554
-1005.466985,35,33.275408
-1008.036358,49,33.363835
-1009.028691,36,33.420287
-907.918341,35,33.483119
-1010.887946,36,33.54595
-1007.605459,32,33.602799
-1008.088592,39,33.672282
-1006.877609,39,33.739103
-1006.016396,31,33.787972
-809.114879,38,33.846815
-807.082442,36,33.922164
-1008.509735,33,33.981006
-1008.051288,31,34.025886
-1007.565033,47,34.099696
-1013.794136,56,34.199183
-1011.940476,42,34.261017
-1008.206771,36,34.323848
-907.669146,45,34.399646
-1005.575402,38,34.457255
-1008.026967,33,34.513106
-1008.049504,32,34.565964
-1008.654089,39,34.625805
-1005.360813,39,34.683424
-906.564393,32,34.740371
-1006.611199,37,34.805237
-1008.499968,38,34.865077
-1012.068487,46,34.937882
-1007.478323,33,34.998719
-907.056107,37,35.070164
-908.191791,43,35.139978
-1009.081583,42,35.203806
-1008.115239,29,35.252298
-1007.55588,39,35.3261
-907.385425,44,35.4009
-1009.496896,39,35.475506
-1006.707407,42,35.560314
-1007.082564,41,35.624143
-1008.77364,36,35.679994
-1007.733965,35,35.733849
-908.017326,42,35.805195
-1005.918256,34,35.866032
-1005.875997,46,35.938668
-1009.467298,36,35.994606
-1009.912748,42,36.061511
-1010.801713,41,36.13139
-1007.021213,40,36.193224
-1009.809764,32,36.242094
-1010.590557,39,36.302931
-906.095651,50,36.384724
-1008.352541,36,36.448139
-907.179711,34,36.501995
-909.148015,53,36.584019
-1007.549783,42,36.673338
-908.665772,32,36.721211
-1008.930862,36,36.779056
-1007.094258,39,36.841887
-906.993987,43,36.908225
-1008.789649,33,36.966071
-1008.777841,39,37.038876
-1007.315062,37,37.099326
-1007.083734,35,37.15418
-1008.521849,41,37.220004
-907.827238,40,37.286542
-1010.663298,59,37.3833
-1009.968641,37,37.437156
-1009.073758,36,37.489017
-1008.42172,49,37.569325
-1007.829812,38,37.630162
-1007.249513,35,37.686013
-1009.012525,38,37.745853
-1010.664082,41,37.805693
-907.253046,40,37.871276
-1008.717675,30,37.920146
-909.634694,41,38.002924
-1008.688152,32,38.06765
-1012.533304,64,38.175653
-1007.420957,36,38.230526
-1007.353898,44,38.297347
-1009.188955,32,38.351204
-1008.26292,36,38.416706
-1009.048089,37,38.488605
-907.150634,35,38.544456
-1007.903783,35,38.598312
-1009.493235,42,38.664135
-1007.609265,37,38.72597
-1006.573631,39,38.777835
-1006.892342,40,38.835489
-1006.776257,35,38.88735
-905.588523,49,38.963146
-1009.227564,39,39.024546
-1006.196253,37,39.089373
-1007.11176,28,39.141234
-1009.795389,42,39.202645
-1008.00491,38,39.264479
-807.611973,37,39.324321
-1009.641216,48,39.423055
-1010.079337,34,39.493867
-1006.550185,47,39.566301
-907.095964,35,39.620158
-1005.263359,30,39.678003
-1007.292318,44,39.747794
-1012.535963,44,39.823266
-909.652584,43,39.88909
-1010.034515,52,39.974448
-1009.689436,34,40.030299
-908.180506,37,40.092133
-1007.36564,37,40.155546
-1008.850863,46,40.234335
-1007.305981,34,40.286197
-907.406097,36,40.350026
-807.262721,31,40.405548
-1008.135135,37,40.464391
-1009.029209,38,40.522236
-1008.572825,35,40.580084
-907.633682,41,40.646445
-1009.031539,41,40.72324
-1007.080194,42,40.790443
-1008.722671,32,40.839312
-907.788443,40,40.899936
-1008.953207,45,40.987876
-1011.664116,49,41.064757
-1008.343688,32,41.113626
-1006.760841,34,41.161499
-909.08228,43,41.238294
-1007.944558,40,41.29705
-1009.057793,37,41.351903
-1006.969982,42,41.416343
-1007.837257,33,41.463225
-1008.199985,41,41.526596
-1013.074833,56,41.611369
-1008.643423,35,41.666227
-1008.909633,40,41.72587
-1007.675485,37,41.796697
-1008.790431,35,41.850554
-1006.255901,36,41.909396
-1009.755468,49,42.003792
-905.76318,38,42.080586
-1009.694134,44,42.157381
-1010.070205,55,42.253685
-1007.99694,45,42.328485
-1008.191475,32,42.384956
-1007.855067,34,42.440881
-1007.472211,45,42.508738
-1007.602121,50,42.580546
-1007.887654,34,42.633405
-1008.721825,33,42.692935
-1007.274707,34,42.749782
-1007.73276,32,42.799649
-1006.822815,31,42.858491
-1007.918207,36,42.933291
-907.785327,46,43.009603
-1005.829648,36,43.072435
-1009.379396,41,43.141251
-1008.370128,58,43.247622
-1009.332908,36,43.316438
-906.55788,41,43.388079
-806.711181,40,43.467473
-908.053823,36,43.534294
-906.802727,38,43.596513
-1006.559504,35,43.652363
-1008.105446,38,43.720787
-1009.173817,47,43.79758
-1005.877824,40,43.864086
-710.032365,46,43.934013
-1007.899253,48,44.009881
-906.910809,52,44.10762
-1008.356795,37,44.158484
-1009.77129,39,44.222312
-1007.765537,39,44.286891
-1006.166763,35,44.34673
-805.764723,40,44.411557
-1007.445516,37,44.476383
-906.105502,34,44.534228
-1005.633776,35,44.587659
-1008.965088,57,44.67711
-906.855848,41,44.74402
-1011.06697,48,44.837785
-1010.157147,44,44.91059
-1008.041728,38,44.971045
-1008.144142,59,45.070842
-1008.865611,39,45.128688
-1009.476651,56,45.220442
-1009.562998,39,45.282089
-1008.087133,46,45.369924
-1009.372452,38,45.424777
-1007.910608,46,45.499576
-908.270922,43,45.580937
-1009.025301,53,45.669699
-1007.892856,41,45.732123
-1007.929449,35,45.786976
-1007.323857,40,45.854795
-1005.843373,35,45.924608
-1009.449265,58,46.016999
-1008.517808,37,46.073847
-1008.236296,35,46.129697
-1009.07533,35,46.202502
-1008.899516,35,46.258013
-1006.938462,51,46.336802
-1006.615833,33,46.398637
-1009.719572,39,46.475431
-1008.89659,48,46.570809
-1009.575074,34,46.625661
-908.001537,52,46.70505
-1008.671526,36,46.767883
-1008.421169,36,46.829718
-1007.654889,33,46.875114
-1006.777116,33,46.927973
-1011.782327,39,46.987813
-1010.929041,50,47.06663
-1010.152911,39,47.123754
-1009.485361,39,47.187102
-1008.409083,38,47.243951
-1013.04574,53,47.316755
-1008.153183,42,47.387151
-1008.023001,35,47.442004
-1006.868017,32,47.491871
-1010.103173,45,47.581631
-1007.835866,36,47.639579
-1007.318651,35,47.691278
-1009.094225,43,47.763206
-1006.732906,36,47.823046
-1007.041223,36,47.884881
-1006.076228,39,47.944721
-907.117883,47,48.017419
-1009.725876,35,48.069051
-905.495965,35,48.119914
-1007.573842,34,48.165792
-807.245584,34,48.219647
-1006.960527,41,48.282952
-1008.080888,42,48.353764
-1008.198249,39,48.418078
-1006.745843,40,48.486895
-1007.797221,42,48.551721
-906.948569,44,48.618543
-1006.846879,42,48.687359
-1012.247046,54,48.771083
-1007.041313,34,48.829929
-1009.743619,52,48.924184
-1007.813858,32,48.979038
-1008.758911,33,49.028904
-906.220238,55,49.118176
-908.211919,37,49.176021
-1009.473662,32,49.222896
-1006.648785,56,49.306183
-1009.048396,37,49.367013
-914.004283,60,49.457437
-1011.921705,41,49.521373
-910.617355,47,49.589262
-1018.67118,65,49.688995
-1007.165401,39,49.75781
-1009.24184,45,49.832616
-1013.042948,47,49.904037
-1016.209711,58,49.993798
-807.04847,35,50.04714
-1006.209588,34,50.108976
-1007.900008,40,50.176413
-1010.403415,39,50.244288
-1007.541583,37,50.320086
-1008.291336,29,50.364965
-1006.404673,39,50.425803
-909.772465,58,50.525928
-1006.209832,35,50.582776
-907.516173,39,50.647603
-1007.238995,35,50.706007
-1007.721156,35,50.761858
-907.406416,42,50.833675
-707.13761,35,50.892518
-905.834148,33,50.946374
-906.741586,37,51.005216
-1008.469005,31,51.061067
-1007.69082,34,51.125403
-907.76748,37,51.1909
-1009.367674,36,51.251531
-1006.704178,34,51.312458
-1008.689072,49,51.390249
-1007.275278,63,51.497961
-1008.41636,31,51.559795
-1006.7172,31,51.630606
-1006.362333,38,51.692087
-1010.108557,44,51.766887
-1008.40411,52,51.859507
-1008.922761,44,51.930248
-1007.958763,41,52.007046
-1008.113191,34,52.059418
-1008.131151,40,52.119257
-1007.936922,45,52.190068
-1008.526877,32,52.242436
-1007.438071,33,52.294297
-1006.809441,32,52.343166
-1005.727289,35,52.39802
-908.208306,34,52.448391
-1008.037011,35,52.504244
-1010.182585,43,52.588104
-1007.183243,41,52.657429
-1006.934072,36,52.71393
-1008.282395,46,52.789727
-1006.430342,39,52.849567
-1009.447047,42,52.917291
-908.416572,35,52.994085
-1009.303144,39,53.048452
-1008.277124,36,53.097089
-1009.121177,35,53.150628
-1007.076664,39,53.20947
-1009.377734,34,53.256347
-907.145683,32,53.309204
-1010.069327,39,53.368047
-1009.127004,40,53.444374
-1007.545127,40,53.516182
-1009.965031,53,53.605839
-1008.563072,53,53.708675
-1006.795715,38,53.767596
-1007.105499,30,53.810482
-907.328681,36,53.866332
-1008.449481,37,53.919191
-1009.613422,39,53.981025
-1012.135769,47,54.069532
-1008.906049,33,54.13037
-907.672345,33,54.174252
-1010.630917,50,54.254039
-1008.853665,30,54.300629
-1007.960538,37,54.375429
-1008.358787,30,54.425296
-1008.371225,33,54.47616
-808.315872,38,54.540472
-1007.555664,34,54.595325
-1008.249497,36,54.652174
-907.198817,43,54.724554
-907.099686,42,54.790377
-1007.10981,38,54.851215
-1008.020141,33,54.899818
-1007.895152,40,54.959755
-1006.378174,36,55.0152
-1007.24559,34,55.070557
-1006.837931,37,55.134387
-1009.530364,49,55.215833
-1008.801218,50,55.295773
-1008.153917,35,55.351635
-808.022123,41,55.419453
-1006.381057,39,55.478296
-1007.272671,41,55.549107
-1006.794347,54,55.641859
-1008.876269,36,55.71367
-1008.291885,46,55.787472
-1009.011771,37,55.861276
-1006.127937,37,55.9233
-1008.782159,32,55.98314
-1009.088541,36,56.035553
-907.752514,36,56.099377
-1006.814964,32,56.157222
-1007.619165,38,56.219785
-1007.155651,37,56.292607
-1007.970413,33,56.342472
-1010.23454,36,56.405305
-1008.385087,38,56.468681
-1007.92327,34,56.527524
-1007.876109,36,56.589359
-1008.326195,31,56.637849
-1008.607771,40,56.706664
-1006.156932,35,56.778471
-1008.346914,38,56.859952
-1007.631289,39,56.924833
-1007.310279,40,56.993683
-906.444815,39,57.062499
-807.744045,37,57.130318
-1007.394385,38,57.196678
-1007.175157,32,57.256518
-1008.048502,45,57.331184
-1009.790433,38,57.397867
-906.06172,47,57.47767
-1008.957515,37,57.53751
-1007.469084,43,57.603335
-1010.287465,42,57.662855
-1006.463713,37,57.738652
-1008.395169,37,57.79949
-1006.338141,38,57.86395
-906.355974,47,57.944734
-907.818078,35,58.004573
-906.876474,37,58.071394
-1009.346491,45,58.149712
-908.147917,34,58.203568
-1007.446505,38,58.271387
-1010.652606,40,58.354681
-1008.76159,33,58.430479
-1006.626165,41,58.50229
-1008.843849,44,58.589704
-1008.044272,35,58.640568
-1007.168896,41,58.699409
-1007.789486,34,58.750109
-1008.625509,56,58.834018
-907.910116,39,58.898845
-1007.701402,35,58.959683
-1009.718549,41,59.025507
-1007.529827,40,59.090332
-1009.427085,34,59.160721
-1007.698414,35,59.216571
-1007.241612,33,59.263445
-1007.904271,36,59.316014
-1006.423533,36,59.368919
-906.47451,34,59.419783
-908.931545,41,59.483612
-1010.046771,37,59.52949
-1006.728978,40,59.592324
-1009.808833,39,59.651783
-910.159948,43,59.709627
-1008.961589,35,59.762486
-1006.378848,45,59.843274
-1008.719151,38,59.903116
-907.453078,33,59.94999
-1008.569014,37,60.002531
-1005.291397,35,60.05099
-1009.51618,43,60.118809
-1009.197161,37,60.167678
-1006.512125,34,60.222532
-1008.105424,38,60.271266
-1006.977971,40,60.331726
-1008.602015,42,60.39057
-908.813158,35,60.447416
-1006.99656,36,60.494829
-906.030294,38,60.552674
-1009.172209,42,60.607532
-1009.238718,35,60.659347
-1010.987252,38,60.721843
-1009.463099,38,60.786669
-908.376308,37,60.855484
-1009.469134,40,60.913337
-1008.842412,34,60.955926
-1006.506473,36,61.013771
-1007.057461,36,61.06264
-1009.517954,37,61.116512
-1008.295086,40,61.189853
-1009.212095,37,61.251687
-1006.533272,35,61.300556
-1008.558974,41,61.366395
-1007.037377,39,61.427761
-807.765769,34,61.49221
-1008.485877,33,61.5481
-1008.341203,41,61.617913
-1008.98953,39,61.681742
-1009.120798,34,61.739286
-1008.273954,43,61.808217
-1007.687906,40,61.876054
-1007.217933,36,61.946865
-1008.8846,38,62.005708
-906.938247,34,62.053583
-1007.756506,39,62.119027
-1007.378151,38,62.176871
-1009.347091,34,62.228733
-1008.141839,33,62.277606
-1009.86094,34,62.334461
-907.295003,42,62.395303
-907.450674,40,62.444778
-1008.000998,35,62.490659
-1008.463503,36,62.559474
-1006.39021,39,62.623992
-1008.256523,31,62.67386
-1006.442117,33,62.727715
-906.894525,38,62.784565
-907.901438,42,62.852484
-1008.015212,29,62.897364
-906.337903,42,62.959199
-908.099704,38,63.020314
-1009.381267,34,63.076939
-1007.386573,46,63.15872
-1008.820469,44,63.217451
-907.08612,39,63.277296
-1009.960825,35,63.327165
-1008.774291,33,63.383015
-1007.868667,43,63.446845
-1007.374056,37,63.513179
-1009.065566,41,63.568464
-1008.699926,35,63.635003
-1008.859442,35,63.688859
-908.3369,37,63.745706
-1008.095661,36,63.798565
-908.461653,39,63.858407
-1008.241979,38,63.936722
-1008.139722,40,64.005537
-1010.220138,42,64.079343
-907.13413,36,64.138769
-1010.92327,39,64.191074
-1008.590246,37,64.247922
-1009.988795,34,64.319279
-1008.335653,37,64.372136
-1007.584213,38,64.431976
-1006.949339,36,64.501789
-1012.932824,54,64.577194
-1007.528219,35,64.633044
-1007.129724,39,64.694879
-1009.545983,35,64.74974
-1006.753477,36,64.7982
-1007.035452,37,64.850061
-1007.076439,45,64.923874
-1008.396338,35,64.985532
-1008.514074,37,65.047981
-1008.451939,34,65.10084
-1008.191541,38,65.157688
-1008.071732,38,65.212545
-1008.127693,34,65.2771
-907.148314,40,65.338937
-808.5044,36,65.378339
-1007.72435,35,65.434192
-1008.055467,32,65.487059
-908.154458,38,65.56689
-1010.03236,37,65.638213
-907.241339,35,65.693671
-1007.402555,41,65.752589
-1007.08147,35,65.803517
-1006.494715,40,65.860467
-909.44543,41,65.920408
-1009.366513,34,65.96828
-1008.601766,41,66.050061
-1006.765063,33,66.122867
-1009.679279,32,66.169753
-1009.864559,37,66.226164
-1007.470098,41,66.285008
-1008.506731,37,66.334877
-1009.325865,37,66.394719
-1009.853142,36,66.451569
-1007.129952,42,66.516658
